,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,3536584.0,3497188.0,288.0,2814.0,1256.7818052594173,196.35380113399574,1294.0,66.0,32404.0,27588.0,256.0,344.0,94.19767441860465,98.86622624671223,1029.0,66.0,0,0,1,1,1587183746,1587183867,2,1,0
1,1,4753977.0,4701309.0,192.0,3762.0,1263.68341307815,177.05137759890306,1294.0,66.0,39401.0,33255.0,192.0,439.0,89.75170842824602,85.08457451585267,1029.0,66.0,0,0,1,1,1587183746,1587183867,2,1,0
2,2,5947102.0,5881386.0,256.0,4694.0,1266.958244567533,166.07597158360468,1294.0,66.0,45128.0,37470.0,224.0,547.0,82.50091407678245,32.03051417456407,342.0,66.0,0,0,1,1,1587183746,1587183867,2,1,0
3,3,7419831.0,7338295.0,192.0,5824.0,1274.0094436813188,140.6620436439078,1294.0,66.0,53227.0,43945.0,160.0,663.0,80.28205128205128,22.07631957524443,342.0,66.0,0,0,1,1,1587183746,1587183867,2,1,0
4,4,7003980.0,6927008.0,128.0,5498.0,1273.9141506002184,140.82331411490586,1294.0,66.0,51402.0,42540.0,128.0,633.0,81.20379146919431,26.597245070503096,342.0,66.0,0,0,1,1,1587183746,1587183867,2,1,0
5,5,7643989.0,7560185.0,128.0,5986.0,1276.9777814901436,127.42004433677957,1294.0,66.0,54719.0,45171.0,128.0,682.0,80.23313782991202,21.80444717361542,342.0,66.0,0,0,1,1,1587183746,1587183867,2,1,0
6,6,6183349.0,6115379.0,128.0,4855.0,1273.6043254376932,140.45964189352773,1294.0,66.0,58697.0,50577.0,128.0,580.0,101.20172413793104,152.60725678883543,1274.0,66.0,0,0,1,1,1587183746,1587183867,2,1,0
7,7,5734050.0,5670882.0,0.0,4512.0,1270.844414893617,150.0002517575128,1294.0,66.0,54153.0,46705.0,0.0,532.0,101.79135338345864,158.2580922411947,1274.0,74.0,0,0,1,1,1587183746,1587183867,2,1,0
8,8,4868504.0,4814534.0,0.0,3855.0,1262.90635538262,173.9205173460056,1294.0,66.0,49179.0,42711.0,0.0,462.0,106.44805194805195,171.0239486865615,1274.0,74.0,0,0,1,1,1587183746,1587183867,2,1,0
9,9,4997467.0,4942209.0,0.0,3947.0,1266.1431466936915,163.62621090271585,1294.0,66.0,49302.0,42722.0,0.0,470.0,104.89787234042554,168.9703555636398,1274.0,74.0,0,0,1,1,1587183746,1587183867,2,1,0
