,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,2015751.0,1994639.0,360.0,1508.0,1336.7049071618037,255.91998408053607,1392.0,58.0,77146.0,66282.0,340.0,776.0,99.41494845360825,160.50473058271626,1392.0,65.0,1,1,1,6,1586754746,1586754867,2,1,0
1,1,3532489.0,3496005.0,360.0,2606.0,1355.5214888718342,210.14878358436656,1392.0,58.0,117117.0,98819.0,340.0,1307.0,89.60749808722265,128.80688333897447,1392.0,66.0,1,1,1,6,1586754746,1586754867,2,1,0
2,2,5166876.0,5114012.0,360.0,3776.0,1368.3463983050847,170.25047514728192,1392.0,58.0,150815.0,124579.0,340.0,1874.0,80.47758804695837,92.45838303089857,1392.0,66.0,1,1,1,6,1586754746,1586754867,2,1,0
3,3,6254932.0,6191666.0,0.0,4519.0,1384.1407391015712,100.6803504645687,1392.0,58.0,167465.0,135797.0,0.0,2262.0,74.03404067197171,40.88453030480044,1050.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
4,4,7542960.0,7466800.0,0.0,5440.0,1386.5735294117646,83.50584537068445,1392.0,58.0,199947.0,161657.0,0.0,2735.0,73.10676416819013,29.98877806483447,1050.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
5,5,8271043.0,8187547.0,0.0,5964.0,1386.828135479544,81.57839386679788,1392.0,58.0,217358.0,175750.0,0.0,2972.0,73.13526244952894,28.830791593507104,1050.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
6,6,8466531.0,8381173.0,0.0,6097.0,1388.6388387731672,65.7548200714886,1392.0,64.0,217814.0,175814.0,0.0,3000.0,72.60466666666666,17.917395036357515,761.0,71.0,1,1,1,6,1586754746,1586754867,2,1,0
7,7,8583878.0,8497232.0,0.0,6189.0,1386.9571820972694,80.44380418331924,1392.0,58.0,232975.0,189771.0,0.0,3086.0,75.49416720674012,59.33350219861338,1392.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
8,8,8863620.0,8774216.0,0.0,6386.0,1387.976824303163,71.5956852751279,1392.0,58.0,235647.0,191883.0,0.0,3126.0,75.38291746641075,57.93189530695188,1392.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
9,9,8286916.0,8203322.0,0.0,5971.0,1387.8606598559704,72.9578745593952,1392.0,58.0,226419.0,184419.0,0.0,3000.0,75.473,59.080943946984,1392.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
10,10,6982548.0,6912086.0,0.0,5033.0,1387.353069739718,77.22176115835663,1392.0,58.0,195552.0,159656.0,0.0,2564.0,76.26833073322933,63.84742376352011,1392.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
11,11,6588674.0,6522160.0,0.0,4751.0,1386.7973058303514,81.76356481694876,1392.0,58.0,189013.0,154321.0,0.0,2478.0,76.27643260694109,64.94451485344806,1392.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
12,12,6273426.0,6210118.0,0.0,4522.0,1387.312251216276,77.47386185364745,1392.0,58.0,170830.0,138182.0,0.0,2332.0,73.25471698113208,25.080186138767687,804.0,70.0,1,1,1,6,1586754746,1586754867,2,1,0
