,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,990370.0,979282.0,0.0,792.0,1250.4671717171718,395.81036798845014,1392.0,58.0,90480.0,84096.0,0.0,456.0,198.42105263157896,355.49972597854673,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
1,1,991094.0,979894.0,0.0,800.0,1238.8675,410.4087230356465,1392.0,58.0,93338.0,86842.0,0.0,464.0,201.1594827586207,357.70657221615176,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
2,2,982160.0,971142.0,0.0,787.0,1247.979669631512,398.82734984818967,1392.0,58.0,86686.0,80358.0,0.0,452.0,191.78318584070797,348.08323040977615,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
3,3,554337.0,547967.0,0.0,455.0,1218.323076923077,431.1274804654774,1392.0,58.0,40232.0,36340.0,0.0,278.0,144.71942446043167,259.5942192874074,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
4,4,1346.0,1122.0,0.0,16.0,84.125,36.14705209280557,152.0,58.0,12320.0,12054.0,0.0,19.0,648.421052631579,590.0827163952234,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
5,5,1346.0,1122.0,0.0,16.0,84.125,36.14705209280557,152.0,58.0,12320.0,12054.0,0.0,19.0,648.421052631579,590.0827163952234,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
6,6,622.0,510.0,0.0,8.0,77.75,31.423518262600705,152.0,58.0,9462.0,9308.0,0.0,11.0,860.1818181818181,595.5309041949373,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
7,7,1612.0,1346.0,0.0,19.0,84.84210526315789,36.39008418713557,152.0,58.0,13806.0,13484.0,0.0,23.0,600.2608695652174,596.4525723622162,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
8,8,1506.0,1254.0,0.0,18.0,83.66666666666667,34.026133747132924,152.0,58.0,13261.0,12939.0,0.0,23.0,576.5652173913044,574.1949241887141,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
9,9,1158.0,976.0,0.0,13.0,89.07692307692308,37.18862840762263,152.0,58.0,5747.0,5509.0,0.0,17.0,338.05882352941177,438.39821685288865,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
10,10,1158.0,976.0,0.0,13.0,89.07692307692308,37.18862840762263,152.0,58.0,5747.0,5509.0,0.0,17.0,338.05882352941177,438.39821685288865,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
11,11,1432.0,1208.0,0.0,16.0,89.5,38.33568833345764,152.0,58.0,7406.0,7126.0,0.0,20.0,370.3,471.6479725388417,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
12,12,442.0,372.0,0.0,5.0,88.4,37.253724646000165,152.0,58.0,3062.0,2950.0,0.0,8.0,382.75,445.83958718355194,1392.0,70.0,1,1,0,2,1586591274,1586591396,2,1,0
13,13,366.0,310.0,32.0,4.0,91.5,37.158444531492435,152.0,60.0,2153.0,2055.0,64.0,7.0,307.57142857142856,445.3155725815946,1392.0,66.0,1,1,0,2,1586591274,1586591396,2,1,0
14,14,1089157.0,1077649.0,32.0,822.0,1325.008515815085,284.79571570543663,1392.0,58.0,49779.0,43815.0,64.0,426.0,116.85211267605634,201.13348803039662,1392.0,65.0,1,1,0,2,1586591274,1586591396,2,1,0
