,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,392543.0,387055.0,0.0,392.0,1001.3852040816327,578.735829451819,1392.0,58.0,84515.0,81183.0,0.0,238.0,355.10504201680675,483.9437097186601,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
1,1,392173.0,386461.0,0.0,408.0,961.2083333333334,597.0112269686676,1392.0,58.0,88809.0,85281.0,0.0,252.0,352.4166666666667,475.5579815850075,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
2,2,394118.0,388084.0,0.0,431.0,914.4269141531322,613.4200338511295,1392.0,58.0,96692.0,92856.0,0.0,274.0,352.8905109489051,470.1407023253258,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
3,3,390460.0,384650.0,0.0,415.0,940.8674698795181,605.8625907095678,1392.0,58.0,86657.0,83073.0,0.0,256.0,338.50390625,462.33556196743206,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
4,4,5947.0,5037.0,0.0,65.0,91.49230769230769,63.000884750056805,490.0,58.0,27160.0,26292.0,0.0,62.0,438.06451612903226,474.74165711359205,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
5,5,81119.0,78893.0,0.0,159.0,510.1823899371069,601.2869202340946,1392.0,58.0,49801.0,47939.0,0.0,133.0,374.4436090225564,449.9089701334303,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
6,6,1409107.0,1393581.0,0.0,1109.0,1270.6104598737602,375.59661913464976,1392.0,58.0,64310.0,59578.0,0.0,338.0,190.2662721893491,314.03685776359504,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
7,7,1691141.0,1673067.0,0.0,1291.0,1309.9465530596437,313.0601753072547,1392.0,58.0,58505.0,53675.0,0.0,345.0,169.57971014492753,291.92774596410686,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
8,8,2009513.0,1988205.0,0.0,1522.0,1320.3107752956637,293.60407383133867,1392.0,58.0,62760.0,57496.0,0.0,376.0,166.91489361702128,285.75077146912736,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
9,9,2537326.0,2510824.0,0.0,1893.0,1340.3729529846803,250.38491097202416,1392.0,58.0,54876.0,49234.0,0.0,403.0,136.16873449131515,228.32342068192926,1392.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
10,10,2460775.0,2435729.0,0.0,1789.0,1375.5030743432085,142.65101484526522,1392.0,58.0,31498.0,26934.0,0.0,326.0,96.61963190184049,130.66522617888754,921.0,70.0,1,1,0,5,1587092313,1587092435,2,1,0
