,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,2750265.0,2719325.0,192.0,2210.0,1244.4638009049775,228.26258357572806,1294.0,66.0,25760.0,21882.0,212.0,277.0,92.99638989169675,83.18091709590955,1030.0,54.0,0,0,1,0,1587348251,1587348493,2,1,0
1,1,3521663.0,3482155.0,192.0,2822.0,1247.9316087880936,216.71682461135796,1294.0,66.0,31768.0,26868.0,192.0,350.0,90.76571428571428,73.30002511345172,1030.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
2,2,5004440.0,4948734.0,192.0,3979.0,1257.7129932143755,192.26200775922328,1294.0,66.0,43143.0,36297.0,224.0,489.0,88.22699386503068,64.12564041036016,1030.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
3,3,5897410.0,5831932.0,288.0,4677.0,1260.9386358776994,182.3676309835523,1294.0,66.0,49019.0,41067.0,288.0,568.0,86.30105633802818,57.30545041068496,1030.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
4,4,6194944.0,6126554.0,160.0,4885.0,1268.1563971340838,159.4497565838045,1294.0,66.0,47695.0,39533.0,160.0,583.0,81.80960548885078,32.88458600816512,582.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
5,5,5627998.0,5566034.0,128.0,4426.0,1271.5765928603705,146.7918520862485,1294.0,66.0,42810.0,35432.0,128.0,527.0,81.23339658444023,26.80190497846374,347.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
6,6,5230445.0,5173017.0,128.0,4102.0,1275.0962944904925,134.78245375418527,1294.0,66.0,40214.0,33256.0,160.0,497.0,80.91348088531187,25.406683307671518,339.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
7,7,4873032.0,4819538.0,128.0,3821.0,1275.3289714734362,133.92877939012598,1294.0,66.0,36506.0,30108.0,128.0,457.0,79.88183807439825,20.4943082911486,339.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
8,8,4987982.0,4933326.0,0.0,3904.0,1277.6593237704917,125.06313252088387,1294.0,68.0,37475.0,30951.0,32.0,466.0,80.41845493562232,23.428798228974053,349.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
9,9,5375893.0,5316701.0,0.0,4228.0,1271.497871333964,140.34649393113145,1294.0,68.0,40212.0,33198.0,32.0,501.0,80.26347305389221,22.611145819776716,349.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
10,10,5253450.0,5195532.0,0.0,4137.0,1269.869470630892,146.93715924919573,1294.0,68.0,39696.0,32780.0,32.0,494.0,80.35627530364373,22.767852164829062,349.0,66.0,0,0,1,0,1587348251,1587348493,2,1,0
