,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,38543.0,37045.0,2376.0,107.0,360.21495327102804,391.2156473954664,1454.0,66.0,19866.0,18326.0,2792.0,110.0,180.6,213.66874106684605,1274.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
1,1,603365.0,595427.0,3120.0,567.0,1064.1358024691358,462.349437894879,1454.0,66.0,25895.0,23487.0,2856.0,172.0,150.55232558139534,210.47803466392168,1274.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
2,2,1567955.0,1549083.0,4336.0,1348.0,1163.171364985163,370.8584229759412,1454.0,65.0,36446.0,32344.0,4212.0,293.0,124.38907849829351,172.9021862905889,1274.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
3,3,3477465.0,3437621.0,4336.0,2846.0,1221.878074490513,280.91330361934297,1454.0,65.0,49001.0,42701.0,4212.0,450.0,108.89111111111112,143.18731837425364,1274.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
4,4,5561726.0,5499342.0,3728.0,4456.0,1248.1431777378816,224.5750348691743,1454.0,65.0,56430.0,48002.0,3348.0,602.0,93.7375415282392,92.40867388529233,1274.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
5,5,7576221.0,7491549.0,3592.0,6048.0,1252.6820436507937,211.95938997287982,1454.0,65.0,100837.0,89441.0,3160.0,814.0,123.87837837837837,211.25477171953898,1274.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
6,6,9084415.0,8983503.0,2080.0,7208.0,1260.3239456159822,189.00404256484242,1454.0,65.0,105802.0,92950.0,2072.0,918.0,115.25272331154684,192.84125841153033,1274.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
7,7,10026124.0,9915370.0,232.0,7911.0,1267.364934900771,166.31817165403555,1294.0,65.0,106464.0,93136.0,244.0,952.0,111.83193277310924,187.03424817049245,1274.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
8,8,10045060.0,9933802.0,616.0,7947.0,1264.0065433496918,176.1183073760273,1484.0,65.0,110088.0,96382.0,628.0,979.0,112.4494382022472,185.74915880598422,1274.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
9,9,9610967.0,9504525.0,712.0,7603.0,1264.1019334473235,175.30445660563652,1484.0,65.0,105447.0,92385.0,672.0,933.0,113.0192926045016,189.75452539127062,1274.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
10,10,8240022.0,8148784.0,616.0,6517.0,1264.388829215897,174.51949276172,1484.0,66.0,65206.0,54356.0,596.0,775.0,84.13677419354839,50.75814254634879,587.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
11,11,7345222.0,7263938.0,908.0,5806.0,1265.108852910782,172.3267746430116,1506.0,54.0,57338.0,47650.0,896.0,692.0,82.85838150289017,47.21785877161144,587.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
12,12,7609381.0,7525465.0,836.0,5994.0,1269.4996663329996,156.25367289608147,1506.0,54.0,57587.0,47731.0,792.0,704.0,81.7997159090909,44.50157619691916,587.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
13,13,7438575.0,7356717.0,452.0,5847.0,1272.203694202155,144.86277625372904,1506.0,54.0,54854.0,45292.0,408.0,683.0,80.31332357247437,37.757625523159305,586.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
14,14,7559269.0,7476319.0,292.0,5925.0,1275.8259915611814,131.26099976236645,1506.0,54.0,54697.0,45121.0,300.0,684.0,79.96637426900585,32.497958249140005,586.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
15,15,8002523.0,7914897.0,292.0,6259.0,1278.5625499281036,118.77058100623411,1506.0,54.0,57459.0,47323.0,300.0,724.0,79.36325966850829,28.718087325774402,586.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
16,16,7839048.0,7753242.0,0.0,6129.0,1279.0093000489476,116.00006784441194,1294.0,66.0,55986.0,46172.0,0.0,701.0,79.86590584878745,29.058045974858885,586.0,74.0,0,0,1,1,1587297660,1587297780,3,1,0
17,17,7613841.0,7530485.0,0.0,5954.0,1278.7774605307357,117.96809015489721,1294.0,66.0,62301.0,52641.0,0.0,690.0,90.29130434782608,112.85405765936258,1274.0,74.0,0,0,1,1,1587297660,1587297780,3,1,0
18,18,8030296.0,7942670.0,0.0,6259.0,1282.9998402300687,97.2931515647572,1294.0,66.0,64236.0,54198.0,0.0,717.0,89.58995815899581,109.9746480719432,1274.0,74.0,0,0,1,1,1587297660,1587297780,3,1,0
19,19,8463468.0,8371054.0,32.0,6601.0,1282.1493713073776,100.80068688244125,1294.0,66.0,67130.0,56672.0,32.0,747.0,89.8661311914324,108.49697626937464,1274.0,74.0,0,0,1,1,1587297660,1587297780,3,1,0
20,20,9463144.0,9359684.0,32.0,7390.0,1280.5336941813262,110.38134605779318,1294.0,66.0,74439.0,62763.0,32.0,834.0,89.25539568345324,103.42986479406346,1274.0,74.0,0,0,1,1,1587297660,1587297780,3,1,0
21,21,10134492.0,10023598.0,32.0,7921.0,1279.4460295417246,115.84615519070655,1294.0,66.0,79020.0,66574.0,32.0,889.0,88.88638920134983,100.60992580916948,1274.0,74.0,0,0,1,1,1587297660,1587297780,3,1,0
22,22,9872372.0,9764236.0,32.0,7724.0,1278.1424132573795,121.97980119135148,1294.0,66.0,71385.0,59135.0,32.0,875.0,81.58285714285714,31.217957155771607,589.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
23,23,9967930.0,9858520.0,32.0,7815.0,1275.486884197057,134.8088850801822,1294.0,66.0,72084.0,59708.0,32.0,884.0,81.54298642533936,28.543674690497014,354.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
24,24,9961384.0,9851834.0,0.0,7825.0,1273.020319488818,144.6411356339192,1294.0,66.0,72665.0,60177.0,0.0,892.0,81.46300448430493,28.293460936765037,354.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
25,25,9723690.0,9616744.0,0.0,7639.0,1272.9009032595889,144.76159128646827,1294.0,66.0,70337.0,58269.0,0.0,862.0,81.59744779582367,31.3211290622933,588.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
26,26,10192332.0,10080332.0,0.0,8000.0,1274.0415,140.36721493194202,1294.0,66.0,73944.0,61274.0,0.0,905.0,81.7060773480663,35.8373522936535,589.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
27,27,10948566.0,10828180.0,0.0,8599.0,1273.237120595418,143.02284377831344,1294.0,66.0,77408.0,64024.0,0.0,956.0,80.97071129707113,32.88233714544597,589.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
28,28,9334445.0,9231797.0,0.0,7332.0,1273.110338243317,142.83033501763367,1294.0,66.0,65866.0,54456.0,0.0,815.0,80.81717791411043,33.346880346527875,589.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
29,29,7123910.0,7045622.0,0.0,5592.0,1273.9467095851217,139.96861116000312,1294.0,66.0,50176.0,41482.0,0.0,621.0,80.7987117552335,35.50550158021724,589.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
30,30,5263064.0,5205188.0,64.0,4134.0,1273.1165940977262,142.89724318451735,1294.0,66.0,37286.0,30846.0,32.0,460.0,81.05652173913043,35.63103588637978,589.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
31,31,3569446.0,3529994.0,224.0,2818.0,1266.6593328601846,166.08494513088502,1294.0,66.0,26281.0,21801.0,236.0,320.0,82.128125,36.568332734544725,572.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
32,32,3345163.0,3308259.0,224.0,2636.0,1269.0299696509862,159.70889991904846,1294.0,66.0,24564.0,20392.0,236.0,298.0,82.42953020134229,37.862477225592144,572.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
33,33,3471010.0,3432748.0,224.0,2733.0,1270.036589828028,156.45199928222783,1294.0,66.0,25740.0,21358.0,236.0,313.0,82.23642172523962,36.95764369452605,572.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
34,34,3471076.0,3432800.0,256.0,2734.0,1269.5961960497439,158.10860652065415,1294.0,66.0,25859.0,21463.0,268.0,314.0,82.35350318471338,36.956841809298396,572.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
35,35,3470924.0,3432648.0,256.0,2734.0,1269.5405998536942,158.4825017553194,1294.0,66.0,25531.0,21149.0,236.0,313.0,81.56869009584665,34.30407036099469,572.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
36,36,3557908.0,3518694.0,304.0,2801.0,1270.227775794359,156.29419238418637,1294.0,54.0,25096.0,20714.0,248.0,313.0,80.17891373801918,30.4694882647209,614.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
37,37,3256926.0,3221044.0,304.0,2563.0,1270.7475614514242,156.60996738838736,1294.0,54.0,23779.0,19635.0,248.0,296.0,80.33445945945945,31.329217890441093,614.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
38,38,3310355.0,3273843.0,304.0,2608.0,1269.3078987730062,162.01266205970055,1294.0,54.0,32392.0,28052.0,248.0,310.0,104.49032258064516,168.2369438060091,1274.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
39,39,3310289.0,3273791.0,272.0,2607.0,1269.7694668200998,160.32014677767444,1294.0,54.0,32273.0,27947.0,216.0,309.0,104.44336569579288,168.50692378099743,1274.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
40,40,3310094.0,3273624.0,208.0,2605.0,1270.669481765835,157.05301918292534,1294.0,54.0,32273.0,27947.0,216.0,309.0,104.44336569579288,168.50692378099743,1274.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
41,41,3274493.0,3238527.0,0.0,2569.0,1274.6177500973142,141.41425833462844,1294.0,66.0,32235.0,27909.0,0.0,309.0,104.32038834951456,166.94714860020568,1274.0,74.0,0,0,1,1,1587297660,1587297780,3,1,0
42,42,2889287.0,2857633.0,0.0,2261.0,1277.8801415302964,124.34263507383594,1294.0,67.0,29029.0,25277.0,0.0,268.0,108.31716417910448,178.92523287429947,1274.0,74.0,0,0,1,1,1587297660,1587297780,3,1,0
43,43,3048831.0,3015581.0,0.0,2375.0,1283.7183157894738,92.72607435091736,1294.0,66.0,21503.0,17751.0,0.0,268.0,80.23507462686567,21.640394641002075,344.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
44,44,3048831.0,3015581.0,0.0,2375.0,1283.7183157894738,92.72607435091736,1294.0,66.0,21503.0,17751.0,0.0,268.0,80.23507462686567,21.640394641002075,344.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
45,45,3048831.0,3015581.0,0.0,2375.0,1283.7183157894738,92.72607435091736,1294.0,66.0,21606.0,17840.0,0.0,269.0,80.31970260223048,21.644517801072002,344.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
46,46,2909485.0,2877761.0,0.0,2266.0,1283.9739629302735,90.7633836955436,1294.0,66.0,20432.0,16876.0,0.0,254.0,80.44094488188976,31.513565019044737,579.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
47,47,3312660.0,3276498.0,0.0,2583.0,1282.4854819976772,101.3860146496587,1294.0,66.0,23553.0,19437.0,0.0,294.0,80.11224489795919,29.324555886724536,579.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
48,48,2982953.0,2950319.0,0.0,2331.0,1279.6881166881167,117.22306422860576,1294.0,66.0,21918.0,18096.0,0.0,273.0,80.28571428571429,30.413012583101754,579.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
49,49,2983019.0,2950371.0,32.0,2332.0,1279.167667238422,119.86136474716204,1294.0,66.0,22037.0,18201.0,32.0,274.0,80.42700729927007,30.447096642593863,579.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
50,50,2983019.0,2950371.0,32.0,2332.0,1279.167667238422,119.86136474716204,1294.0,66.0,21934.0,18112.0,32.0,273.0,80.34432234432235,30.472087371722125,579.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
51,51,2983179.0,2950489.0,32.0,2335.0,1277.5927194860815,125.09221553760892,1294.0,66.0,21780.0,17986.0,32.0,271.0,80.3690036900369,30.58356766606028,579.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
52,52,2959928.0,2927406.0,32.0,2323.0,1274.1833835557468,139.91570532610993,1294.0,66.0,22024.0,18188.0,32.0,274.0,80.37956204379562,30.413844184127225,579.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
53,53,2295283.0,2270041.0,32.0,1803.0,1273.0354963948973,143.33439047236993,1294.0,66.0,16858.0,13946.0,32.0,208.0,81.04807692307692,34.84495322901933,579.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
54,54,2295217.0,2269989.0,0.0,1802.0,1273.7053274139844,140.5246956324989,1294.0,67.0,16739.0,13841.0,0.0,207.0,80.86473429951691,34.82878845327009,579.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
55,55,2295217.0,2269989.0,0.0,1802.0,1273.7053274139844,140.5246956324989,1294.0,67.0,16739.0,13841.0,0.0,207.0,80.86473429951691,34.82878845327009,579.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
56,56,2366986.0,2340932.0,192.0,1861.0,1271.889306824288,151.3275077912027,1294.0,66.0,17708.0,14670.0,188.0,217.0,81.6036866359447,29.53385287549507,344.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
57,57,2118426.0,2095074.0,192.0,1668.0,1270.0395683453237,157.17415646576555,1294.0,66.0,15907.0,13191.0,188.0,194.0,81.99484536082474,31.19798721743738,344.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
58,58,2398852.0,2372420.0,192.0,1888.0,1270.5783898305085,154.7120966120145,1294.0,66.0,18177.0,15055.0,188.0,223.0,81.51121076233184,29.14104574246689,344.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
59,59,2398852.0,2372420.0,192.0,1888.0,1270.5783898305085,154.7120966120145,1294.0,66.0,18177.0,15055.0,188.0,223.0,81.51121076233184,29.14104574246689,344.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
60,60,2398852.0,2372420.0,192.0,1888.0,1270.5783898305085,154.7120966120145,1294.0,66.0,18177.0,15055.0,188.0,223.0,81.51121076233184,29.14104574246689,344.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
61,61,2423481.0,2396853.0,0.0,1902.0,1274.1750788643533,139.256348315362,1294.0,66.0,17671.0,14605.0,0.0,219.0,80.68949771689498,23.792182999754992,344.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
62,62,2972636.0,2940128.0,0.0,2322.0,1280.204995693368,112.22205673622886,1294.0,67.0,20698.0,17086.0,0.0,258.0,80.2248062015504,21.949816022282608,344.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
63,63,3064971.0,3031469.0,0.0,2393.0,1280.8069368992897,109.35071608247804,1294.0,66.0,21650.0,17884.0,0.0,269.0,80.48327137546468,22.14326239729594,344.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
64,64,3066630.0,3032834.0,672.0,2414.0,1270.3521126760563,155.9226550558402,1294.0,66.0,22897.0,18893.0,616.0,286.0,80.05944055944056,21.78663135917833,344.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
65,65,3066630.0,3032834.0,672.0,2414.0,1270.3521126760563,155.9226550558402,1294.0,66.0,23000.0,18982.0,616.0,287.0,80.13937282229965,21.790611497441553,344.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
66,66,3008758.0,2975620.0,672.0,2367.0,1271.1271651880018,152.97498038329437,1294.0,66.0,22927.0,18923.0,616.0,286.0,80.16433566433567,30.416645023551297,580.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
67,67,3009779.0,2976249.0,1180.0,2395.0,1256.6926931106473,199.1238363988186,1294.0,54.0,23631.0,19487.0,1068.0,296.0,79.83445945945945,30.03617686480358,580.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
68,68,3189439.0,3153921.0,1180.0,2537.0,1257.1694915254238,198.16358423516442,1294.0,54.0,24962.0,20566.0,1068.0,314.0,79.4968152866242,28.771032008797164,580.0,54.0,0,0,1,1,1587297660,1587297780,3,1,0
69,69,3187780.0,3152556.0,508.0,2516.0,1267.0031796502385,167.06673073269783,1294.0,54.0,23715.0,19557.0,452.0,297.0,79.84848484848484,29.370510291935567,580.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
70,70,3187780.0,3152556.0,508.0,2516.0,1267.0031796502385,167.06673073269783,1294.0,54.0,23612.0,19468.0,452.0,296.0,79.77027027027027,29.389185958074876,580.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
71,71,3061809.0,3027929.0,508.0,2420.0,1265.2103305785124,173.5905293406015,1294.0,54.0,23065.0,19019.0,452.0,289.0,79.80968858131487,21.026966774523814,344.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
72,72,2620691.0,2591935.0,0.0,2054.0,1275.896299902629,133.5434878639398,1294.0,66.0,19392.0,16018.0,0.0,241.0,80.46473029045643,22.752497487961733,344.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
73,73,3117406.0,3083218.0,0.0,2442.0,1276.5790335790336,130.0606568729533,1294.0,66.0,22035.0,18185.0,0.0,275.0,80.12727272727273,21.315000731840176,344.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
74,74,3117406.0,3083218.0,0.0,2442.0,1276.5790335790336,130.0606568729533,1294.0,66.0,22035.0,18185.0,0.0,275.0,80.12727272727273,21.315000731840176,344.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
75,75,3117406.0,3083218.0,0.0,2442.0,1276.5790335790336,130.0606568729533,1294.0,66.0,22035.0,18185.0,0.0,275.0,80.12727272727273,21.315000731840176,344.0,76.0,0,0,1,1,1587297660,1587297780,3,1,0
76,76,3121492.0,3087206.0,0.0,2449.0,1274.598611678236,138.75291032859397,1294.0,66.0,21785.0,17977.0,0.0,272.0,80.09191176470588,21.426576251808584,344.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
77,77,3555188.0,3516086.0,0.0,2793.0,1272.892230576441,145.70059712769475,1294.0,66.0,24675.0,20349.0,0.0,309.0,79.85436893203884,20.138874368934026,344.0,73.0,0,0,1,1,1587297660,1587297780,3,1,0
78,78,3261953.0,3226043.0,32.0,2565.0,1271.7165692007798,149.99546054964654,1294.0,67.0,23126.0,19080.0,64.0,289.0,80.02076124567473,20.834151115601088,344.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
79,79,3262019.0,3226095.0,64.0,2566.0,1271.246687451286,151.8426607610158,1294.0,66.0,23245.0,19185.0,96.0,290.0,80.15517241379311,20.923342618940783,344.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
80,80,3262019.0,3226095.0,64.0,2566.0,1271.246687451286,151.8426607610158,1294.0,66.0,23245.0,19185.0,96.0,290.0,80.15517241379311,20.923342618940783,344.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
81,81,3345163.0,3308385.0,96.0,2627.0,1273.3776170536735,141.83118501037623,1294.0,66.0,23742.0,19640.0,128.0,293.0,81.03071672354949,25.804113989899232,355.0,66.0,0,0,1,1,1587297660,1587297780,3,1,0
