,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,2787177.0,2758029.0,0.0,2082.0,1338.7017291066281,252.28177697211328,1392.0,58.0,65854.0,60366.0,0.0,392.0,167.99489795918367,302.6225674686475,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
1,1,2959237.0,2928339.0,0.0,2207.0,1340.8414136837337,247.00219350297857,1392.0,58.0,67120.0,61464.0,0.0,404.0,166.13861386138615,300.14795129633245,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
2,2,4014556.0,3973032.0,0.0,2966.0,1353.5252865812542,215.3080541782739,1392.0,58.0,72885.0,66249.0,0.0,474.0,153.76582278481013,280.6358174550587,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
3,3,5182237.0,5129415.0,0.0,3773.0,1373.5056983832494,149.9953627054937,1392.0,58.0,47247.0,41003.0,0.0,446.0,105.93497757847534,181.18410423816692,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
4,4,3692230.0,3654906.0,0.0,2666.0,1384.9324831207803,94.6338263142803,1392.0,58.0,29721.0,25941.0,0.0,270.0,110.07777777777778,205.5340051766389,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
5,5,5381895.0,5327589.0,0.0,3879.0,1387.4439288476412,76.2644406123456,1392.0,58.0,36209.0,31169.0,0.0,360.0,100.58055555555555,178.76233185036565,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
6,6,6228341.0,6165509.0,0.0,4488.0,1387.7765151515152,73.56830293764423,1392.0,58.0,40480.0,34684.0,0.0,414.0,97.77777777777777,167.037424973931,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
7,7,6005676.0,5945070.0,20.0,4329.0,1387.3125433125433,77.59247886469566,1392.0,54.0,38598.0,33166.0,0.0,388.0,99.47938144329896,172.4170563704544,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
8,8,5728176.0,5670146.0,20.0,4145.0,1381.9483715319661,111.56867980752777,1392.0,54.0,47195.0,41301.0,0.0,421.0,112.1021377672209,203.05175620058677,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
9,9,6862191.0,6792597.0,20.0,4971.0,1380.44477972239,120.43012632769728,1392.0,54.0,50893.0,44285.0,0.0,472.0,107.82415254237289,191.6825500922685,1392.0,70.0,1,1,1,8,1587294940,1587295060,3,1,0
