,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,5499415.0,5437801.0,296.0,4401.0,1249.5830493069757,210.4298043145237,1294.0,66.0,82003.0,74023.0,384.0,570.0,143.86491228070176,240.93918792430568,1274.0,66.0,0,0,0,3,1587389971,1587390212,3,1,0
1,1,7064770.0,6985586.0,296.0,5656.0,1249.0753182461103,211.98652494905545,1294.0,66.0,116438.0,105980.0,384.0,747.0,155.87416331994646,263.0645269571241,1274.0,66.0,0,0,0,3,1587389971,1587390212,3,1,0
2,2,8276834.0,8184546.0,296.0,6592.0,1255.587682038835,196.3973541316642,1294.0,66.0,121751.0,109767.0,384.0,856.0,142.23247663551402,238.32996823385903,1274.0,66.0,0,0,0,3,1587389971,1587390212,3,1,0
3,3,8422906.0,8329764.0,64.0,6653.0,1266.0312640913874,167.10434447237003,1294.0,66.0,127417.0,115573.0,64.0,846.0,150.61111111111111,257.081586555799,1274.0,66.0,0,0,0,3,1587389971,1587390212,3,1,0
4,4,7120350.0,7041502.0,64.0,5632.0,1264.266690340909,175.06038194853403,1294.0,66.0,98992.0,88828.0,64.0,726.0,136.3526170798898,221.7895961772998,1274.0,66.0,0,0,0,3,1587389971,1587390212,3,1,0
5,5,5791182.0,5727062.0,64.0,4580.0,1264.4502183406114,175.02359644396353,1294.0,66.0,86457.0,78029.0,64.0,602.0,143.61627906976744,236.88474551684394,1274.0,66.0,0,0,0,3,1587389971,1587390212,3,1,0
6,6,4584302.0,4533748.0,64.0,3611.0,1269.5380780947105,160.31215699532422,1294.0,66.0,68313.0,61635.0,64.0,477.0,143.21383647798743,238.12811320614355,1274.0,66.0,0,0,0,3,1587389971,1587390212,3,1,0
7,7,3959896.0,3916006.0,0.0,3135.0,1263.124720893142,178.6736747603136,1294.0,67.0,64754.0,58776.0,0.0,427.0,151.6487119437939,250.2352865020301,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
8,8,2782769.0,2751563.0,0.0,2229.0,1248.438313144908,214.39072932829671,1294.0,67.0,43157.0,38705.0,0.0,318.0,135.71383647798743,209.8403478112781,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
9,9,2290060.0,2264356.0,0.0,1836.0,1247.3093681917212,216.77570694975475,1294.0,67.0,38651.0,34927.0,0.0,266.0,145.3045112781955,227.31985625395228,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
10,10,2197806.0,2173110.0,0.0,1764.0,1245.921768707483,220.6628583483592,1294.0,67.0,37797.0,34143.0,0.0,261.0,144.816091954023,229.00930373455944,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
11,11,2298144.0,2272244.0,0.0,1850.0,1242.24,228.64883666467256,1294.0,67.0,27224.0,23542.0,0.0,263.0,103.51330798479087,81.37921613713947,548.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
12,12,2235832.0,2210562.0,0.0,1805.0,1238.6880886426593,236.70068689524146,1294.0,68.0,26279.0,22765.0,0.0,251.0,104.69721115537848,85.85591998346071,548.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
13,13,2226264.0,2201064.0,0.0,1800.0,1236.8133333333333,241.0411759199844,1294.0,68.0,25949.0,22491.0,0.0,247.0,105.05668016194332,86.19193360714326,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
14,14,2406397.0,2379209.0,0.0,1942.0,1239.133367662204,235.4176520240982,1294.0,68.0,27841.0,24047.0,0.0,271.0,102.73431734317343,85.1888908538137,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
15,15,2383042.0,2356064.0,0.0,1927.0,1236.6590555267255,241.4884575760083,1294.0,67.0,37853.0,33989.0,0.0,276.0,137.1485507246377,212.83937017830982,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
16,16,2416065.0,2388709.0,0.0,1954.0,1236.471340839304,241.4795244832798,1294.0,67.0,37917.0,34025.0,0.0,278.0,136.39208633093526,212.1593525457355,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
17,17,2414527.0,2387241.0,32.0,1949.0,1238.8542842483325,235.2020742020386,1294.0,66.0,37816.0,33952.0,32.0,276.0,137.0144927536232,214.60119688157278,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
18,18,1929050.0,1907224.0,32.0,1559.0,1237.3636946760744,238.01700661140399,1294.0,66.0,32657.0,29465.0,32.0,228.0,143.23245614035088,232.11399460277832,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
19,19,1553815.0,1536189.0,32.0,1259.0,1234.1660047656871,244.97992056766114,1294.0,66.0,28414.0,25810.0,32.0,186.0,152.76344086021504,251.63723666914453,1274.0,75.0,0,0,0,3,1587389971,1587390212,3,1,0
20,20,1180805.0,1167463.0,32.0,953.0,1239.0398740818468,233.79130002471314,1294.0,66.0,13718.0,11856.0,32.0,133.0,103.14285714285714,89.94644545774642,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
21,21,875532.0,865662.0,32.0,705.0,1241.8893617021276,228.8817693808568,1294.0,66.0,10046.0,8674.0,32.0,98.0,102.51020408163265,89.78184954723096,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
22,22,339704.0,335854.0,0.0,275.0,1235.2872727272727,249.6287593094597,1294.0,68.0,4212.0,3624.0,0.0,42.0,100.28571428571429,67.06971700235144,310.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
23,23,533061.0,527027.0,0.0,431.0,1236.800464037123,243.9395861075408,1294.0,68.0,6106.0,5266.0,0.0,60.0,101.76666666666667,80.5823319482765,540.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
24,24,379988.0,375676.0,0.0,308.0,1233.7272727272727,250.49148500776062,1294.0,68.0,4235.0,3647.0,0.0,42.0,100.83333333333333,84.4012290213683,540.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
25,25,494173.0,488517.0,0.0,404.0,1223.200495049505,271.4438783775862,1294.0,68.0,5884.0,5086.0,0.0,57.0,103.2280701754386,82.9960932379772,540.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
26,26,307610.0,304068.0,0.0,253.0,1215.8498023715415,283.11315837421785,1294.0,69.0,3774.0,3270.0,0.0,36.0,104.83333333333333,90.61840014282113,540.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
27,27,409310.0,404522.0,0.0,342.0,1196.812865497076,315.6031449425637,1294.0,69.0,5516.0,4788.0,0.0,52.0,106.07692307692308,86.4171114986107,540.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
28,28,216201.0,213555.0,0.0,189.0,1143.920634920635,388.097883588867,1294.0,69.0,3391.0,2957.0,0.0,31.0,109.38709677419355,77.26564041244642,321.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
29,29,372125.0,367659.0,0.0,319.0,1166.5360501567397,360.074197053568,1294.0,69.0,5187.0,4515.0,0.0,48.0,108.0625,75.7051314448587,321.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
30,30,258098.0,254948.0,0.0,225.0,1147.1022222222223,384.65909090684954,1294.0,69.0,3538.0,3076.0,0.0,33.0,107.21212121212122,74.36468597219303,321.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
31,31,444346.0,439096.0,0.0,375.0,1184.9226666666666,333.0978184951415,1294.0,69.0,5497.0,4769.0,0.0,52.0,105.71153846153847,86.59506482172809,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
32,32,342870.0,338824.0,32.0,289.0,1186.401384083045,331.25864323487093,1294.0,66.0,3874.0,3356.0,32.0,37.0,104.70270270270271,89.65123561195044,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
33,33,521784.0,515792.0,32.0,428.0,1219.1214953271028,276.6594269312245,1294.0,66.0,5986.0,5174.0,32.0,58.0,103.20689655172414,82.50094223509787,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
34,34,365860.0,361688.0,32.0,298.0,1227.7181208053692,259.269329026111,1294.0,66.0,4190.0,3616.0,32.0,41.0,102.1951219512195,86.21448565745926,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
35,35,608910.0,602078.0,32.0,488.0,1247.766393442623,217.92625166712082,1294.0,66.0,6688.0,5750.0,32.0,67.0,99.82089552238806,77.2468277613912,546.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
36,36,422662.0,417930.0,32.0,338.0,1250.4792899408285,215.22179529203493,1294.0,66.0,4729.0,4057.0,32.0,48.0,98.52083333333333,63.29033285296333,311.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
37,37,674725.0,667179.0,0.0,539.0,1251.808905380334,208.1114449072881,1294.0,68.0,7114.0,6092.0,0.0,73.0,97.45205479452055,63.19355808505367,311.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
38,38,495495.0,489951.0,0.0,396.0,1251.25,210.66662021719856,1294.0,68.0,5002.0,4274.0,0.0,52.0,96.1923076923077,61.09136866566166,311.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
39,39,673363.0,665803.0,0.0,540.0,1246.9685185185185,222.00410600479984,1294.0,68.0,7029.0,6021.0,0.0,72.0,97.625,63.07302590824561,311.0,76.0,0,0,0,3,1587389971,1587390212,3,1,0
