,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,838812.0,828382.0,3524.0,745.0,1125.9221476510068,399.5044841615501,1454.0,65.0,28976.0,26274.0,3300.0,193.0,150.13471502590673,190.4713066039779,1274.0,54.0,0,0,1,0,1587385870,1587386110,3,1,0
1,1,2108411.0,2084303.0,2576.0,1722.0,1224.3966318234611,270.19942102065676,1454.0,65.0,35769.0,31751.0,2268.0,287.0,124.63066202090593,166.34137320471842,1274.0,66.0,0,0,1,0,1587385870,1587386110,3,1,0
2,2,2930123.0,2897041.0,1744.0,2363.0,1240.0012695725773,240.99707978643826,1454.0,65.0,38716.0,33858.0,1436.0,347.0,111.57348703170028,151.1330585014095,1274.0,66.0,0,0,1,0,1587385870,1587386110,3,1,0
3,3,4809469.0,4755975.0,1808.0,3821.0,1258.6937974352263,194.7804458192371,1454.0,65.0,48601.0,41503.0,1500.0,507.0,95.85996055226825,105.96150409231339,1274.0,66.0,0,0,1,0,1587385870,1587386110,3,1,0
4,4,5763292.0,5699620.0,1416.0,4548.0,1267.2145998240985,168.8425055422544,1454.0,65.0,52285.0,44179.0,1128.0,579.0,90.30224525043178,90.02834045326432,1274.0,66.0,0,0,1,0,1587385870,1587386110,3,1,0
5,5,5879680.0,5814706.0,704.0,4641.0,1266.8993751346693,167.44954377626314,1294.0,65.0,49620.0,41612.0,512.0,572.0,86.74825174825175,64.84510522598286,611.0,54.0,0,0,1,0,1587385870,1587386110,3,1,0
6,6,6603433.0,6530633.0,1000.0,5200.0,1269.8909615384616,157.06478769504903,1484.0,65.0,51180.0,42458.0,840.0,623.0,82.15088282504013,50.408759605519045,819.0,54.0,0,0,1,0,1587385870,1587386110,3,1,0
7,7,8019509.0,7931631.0,808.0,6277.0,1277.6021985024693,126.60010543368345,1484.0,66.0,58451.0,48203.0,776.0,732.0,79.85109289617486,40.12761012612131,819.0,54.0,0,0,1,0,1587385870,1587386110,3,1,0
8,8,7750691.0,7665585.0,744.0,6079.0,1274.9944069748315,136.02897916691316,1484.0,66.0,57623.0,47627.0,712.0,714.0,80.70448179271709,42.71143887444977,819.0,54.0,0,0,1,0,1587385870,1587386110,3,1,0
9,9,9117320.0,9017164.0,680.0,7154.0,1274.4366787811016,139.046627967598,1484.0,66.0,64848.0,53466.0,616.0,813.0,79.76383763837639,39.044501951337594,819.0,54.0,0,0,1,0,1587385870,1587386110,3,1,0
10,10,10026273.0,9916149.0,328.0,7866.0,1274.634248665141,138.5152988515826,1484.0,65.0,69828.0,57396.0,360.0,888.0,78.63513513513513,31.84477738347939,819.0,54.0,0,0,1,0,1587385870,1587386110,3,1,0
11,11,9574954.0,9469814.0,0.0,7510.0,1274.9605858854861,137.2347247779382,1294.0,65.0,65489.0,53687.0,0.0,843.0,77.68564650059312,19.308314987752297,345.0,74.0,0,0,1,0,1587385870,1587386110,3,1,0
12,12,9212479.0,9111315.0,0.0,7226.0,1274.9071408801549,138.00321635277305,1294.0,65.0,62956.0,51616.0,0.0,810.0,77.72345679012345,19.668488751782558,345.0,74.0,0,0,1,0,1587385870,1587386110,3,1,0
13,13,9570513.0,9465611.0,0.0,7493.0,1277.260509809155,129.3816766071323,1294.0,65.0,64483.0,52807.0,0.0,834.0,77.31774580335731,14.928639101478563,344.0,74.0,0,0,1,0,1587385870,1587386110,3,1,0
