,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,3818962.0,3779594.0,96.0,2812.0,1358.0945945945946,201.87263850165036,1392.0,58.0,81019.0,72521.0,96.0,607.0,133.47446457990117,238.7550058272703,1392.0,66.0,1,1,1,31,1587814837,1587815017,3,1,0
1,1,4403416.0,4357860.0,96.0,3254.0,1353.2317148125385,215.63871713281108,1392.0,58.0,95097.0,86053.0,96.0,646.0,147.20897832817337,268.9007343516739,1392.0,66.0,1,1,1,31,1587814837,1587815017,3,1,0
2,2,5667359.0,5608923.0,96.0,4174.0,1357.776473406804,203.30126422828866,1392.0,58.0,102366.0,92426.0,96.0,710.0,144.1774647887324,263.6898349759221,1392.0,66.0,1,1,1,31,1587814837,1587815017,3,1,0
3,3,6349575.0,6284741.0,0.0,4631.0,1371.1023537033038,159.22561976143749,1392.0,58.0,74238.0,65166.0,0.0,648.0,114.56481481481481,200.8114452410034,1392.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
4,4,5261437.0,5207803.0,0.0,3831.0,1373.3847559383973,152.09401404137046,1392.0,58.0,45440.0,40792.0,0.0,332.0,136.86746987951807,256.7061289736469,1392.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
5,5,4055182.0,4013574.0,0.0,2972.0,1364.4623149394347,184.84723129197783,1392.0,58.0,45822.0,42014.0,0.0,272.0,168.46323529411765,315.5458834000364,1392.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
6,6,3087010.0,3055482.0,0.0,2252.0,1370.7859680284191,163.94933102137918,1392.0,58.0,28219.0,25629.0,0.0,185.0,152.53513513513514,284.2134715564534,1392.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
7,7,1835683.0,1816909.0,0.0,1341.0,1368.8911260253542,171.6429364028768,1392.0,58.0,18776.0,17124.0,0.0,118.0,159.11864406779662,297.04180409701985,1392.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
8,8,1930745.0,1911061.0,0.0,1406.0,1373.2183499288763,153.89897567257145,1392.0,58.0,22112.0,20208.0,0.0,136.0,162.58823529411765,295.99633519661523,1392.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
9,9,2314929.0,2291353.0,0.0,1684.0,1374.6609263657958,148.53122025391062,1392.0,58.0,26066.0,23574.0,0.0,178.0,146.43820224719101,269.1994772294113,1392.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
10,10,3433238.0,3398574.0,0.0,2476.0,1386.6066235864298,82.03184803374143,1392.0,58.0,20379.0,17285.0,0.0,221.0,92.21266968325791,124.83891891787272,996.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
11,11,4275462.0,4232314.0,0.0,3082.0,1387.2362102530824,77.32388047390712,1392.0,58.0,23058.0,19446.0,0.0,258.0,89.37209302325581,115.75489138742854,996.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
12,12,5288017.0,5234691.0,0.0,3809.0,1388.2953531110527,68.18866528954474,1392.0,58.0,26615.0,22429.0,0.0,299.0,89.0133779264214,114.13917964219074,996.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
13,13,4648146.0,4601260.0,0.0,3349.0,1387.9205733054644,72.5289264325162,1392.0,58.0,21554.0,17956.0,0.0,257.0,83.86770428015564,92.96473332297245,996.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
14,14,4883233.0,4834009.0,0.0,3516.0,1388.8603526734926,63.54308069221557,1392.0,64.0,40575.0,33337.0,0.0,517.0,78.4816247582205,51.84374446642718,772.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
15,15,4426529.0,4381925.0,0.0,3186.0,1389.3688010043943,57.90349477991382,1392.0,64.0,38254.0,31464.0,0.0,485.0,78.87422680412371,53.49738075937465,772.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
16,16,5062965.0,5011907.0,0.0,3647.0,1388.2547299149987,69.456530181397,1392.0,64.0,56526.0,47090.0,0.0,674.0,83.86646884272997,47.121945188961185,772.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
17,17,4891465.0,4842115.0,0.0,3525.0,1387.6496453900709,74.77778012607403,1392.0,64.0,57769.0,48235.0,0.0,681.0,84.82966226138032,53.48501156673855,772.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
18,18,5185631.0,5133327.0,0.0,3736.0,1388.0168629550321,70.98818389784304,1392.0,64.0,59339.0,49581.0,0.0,697.0,85.1348637015782,57.87716824230055,1003.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
19,19,4576015.0,4529787.0,0.0,3302.0,1385.8313143549365,87.92572825577398,1392.0,58.0,38207.0,32635.0,0.0,398.0,95.99748743718592,94.73301544230794,1003.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
20,20,5308373.0,5254753.0,0.0,3830.0,1385.9981723237597,86.87588606112188,1392.0,58.0,50100.0,42456.0,0.0,546.0,91.75824175824175,81.28760147577945,1003.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
21,21,4560513.0,4514481.0,0.0,3288.0,1387.0173357664235,78.49411854364136,1392.0,58.0,32830.0,27636.0,0.0,371.0,88.49056603773585,97.67803866348828,1003.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
22,22,4719320.0,4671678.0,0.0,3403.0,1386.8116367910668,80.27812413094045,1392.0,58.0,40910.0,34260.0,0.0,475.0,86.12631578947368,86.35464722267649,1003.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
23,23,4514240.0,4468670.0,0.0,3255.0,1386.863287250384,80.43759001360657,1392.0,58.0,39026.0,32530.0,0.0,464.0,84.10775862068965,76.06166129604422,997.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
24,24,5148957.0,5097045.0,0.0,3708.0,1388.6076051779935,65.84594337780705,1392.0,64.0,46403.0,38535.0,0.0,562.0,82.567615658363,50.357652000023634,748.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
25,25,4326119.0,4282509.0,0.0,3115.0,1388.8022471910112,63.84211108224802,1392.0,64.0,34638.0,28814.0,0.0,416.0,83.26442307692308,58.32520140469238,748.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
26,26,4821882.0,4773246.0,0.0,3474.0,1387.9913644214162,71.80681108162602,1392.0,64.0,47261.0,39155.0,0.0,579.0,81.6252158894646,49.567171009440564,748.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
27,27,3988467.0,3948273.0,0.0,2871.0,1389.2257053291537,60.41085312121825,1392.0,64.0,33861.0,27855.0,0.0,429.0,78.93006993006993,14.33075019531814,167.0,71.0,1,1,1,31,1587814837,1587815017,3,1,0
28,28,4505125.0,4459639.0,0.0,3249.0,1386.6189596799015,82.59847042614412,1392.0,58.0,42087.0,35017.0,0.0,505.0,83.34059405940594,60.89242938233567,999.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
29,29,4623485.0,4576809.0,0.0,3334.0,1386.7681463707258,81.45182657947423,1392.0,58.0,41082.0,33900.0,0.0,513.0,80.08187134502924,59.516842201681555,999.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
30,30,4482639.0,4437111.0,0.0,3252.0,1378.4252767527676,130.95725578226117,1392.0,58.0,47633.0,40003.0,0.0,545.0,87.4,99.98585955069717,1392.0,70.0,1,1,1,31,1587814837,1587815017,3,1,0
