,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,2753234.0,2722742.0,14724.0,2178.0,1264.111111111111,267.17702979194155,1484.0,54.0,46276.0,40172.0,6672.0,436.0,106.13761467889908,159.9783653888093,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
1,1,4944290.0,4889494.0,14820.0,3914.0,1263.2319877363311,232.2722264128531,1484.0,54.0,85096.0,75814.0,6736.0,663.0,128.3499245852187,222.94802138065918,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
2,2,7388716.0,7307068.0,14424.0,5832.0,1266.9266117969821,205.00810089294023,1484.0,65.0,103276.0,91096.0,6424.0,870.0,118.7080459770115,197.31515675357417,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
3,3,9281374.0,9178768.0,14488.0,7329.0,1266.3902305908036,199.3230335585613,1484.0,65.0,126107.0,111323.0,6488.0,1056.0,119.41950757575758,197.63848031129342,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
4,4,10480534.0,10364502.0,3912.0,8288.0,1264.543194980695,179.83283292089854,1484.0,65.0,117070.0,102706.0,1864.0,1026.0,114.10331384015595,182.47382532459167,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
5,5,9659533.0,9552503.0,256.0,7645.0,1263.509875735775,175.35987868076577,1484.0,65.0,115318.0,102410.0,224.0,922.0,125.07375271149675,211.74693021721959,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
6,6,9403432.0,9299328.0,160.0,7436.0,1264.582033351264,172.2226043969189,1294.0,65.0,94722.0,82612.0,160.0,865.0,109.50520231213874,164.86205207903524,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
7,7,8835793.0,8738143.0,160.0,6975.0,1266.7803584229391,166.06799208196858,1294.0,66.0,91572.0,80078.0,160.0,821.0,111.53714981729598,171.8046156673116,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
8,8,9215711.0,9113973.0,32.0,7267.0,1268.15893766341,160.7246419952962,1294.0,66.0,93366.0,81802.0,32.0,826.0,113.03389830508475,176.58116904847807,1274.0,66.0,0,0,0,2,1587085553,1587085673,1,1,0
9,9,9462873.0,9358293.0,0.0,7470.0,1266.7835341365462,165.24093357217632,1294.0,66.0,97350.0,85240.0,0.0,865.0,112.54335260115607,172.6036142672691,1274.0,74.0,0,0,0,2,1587085553,1587085673,1,1,0
10,10,10336405.0,10222081.0,0.0,8166.0,1265.7855743325986,167.52103093234547,1294.0,66.0,105943.0,92615.0,0.0,952.0,111.28466386554622,167.39498732521744,1274.0,75.0,0,0,0,2,1587085553,1587085673,1,1,0
11,11,10428331.0,10313041.0,0.0,8235.0,1266.3425622343655,166.2745568304804,1294.0,66.0,104153.0,90615.0,0.0,967.0,107.70734229576009,155.36258481022338,1274.0,75.0,0,0,0,2,1587085553,1587085673,1,1,0
12,12,10137276.0,10024842.0,0.0,8031.0,1262.268210683601,178.02178372823238,1294.0,66.0,109351.0,96121.0,0.0,945.0,115.71534391534392,180.39959298958425,1274.0,75.0,0,0,0,2,1587085553,1587085673,1,1,0
13,13,9942959.0,9832625.0,0.0,7881.0,1261.6367212282705,179.65124291721406,1294.0,66.0,99394.0,86164.0,0.0,945.0,105.17883597883598,146.4839438145712,1274.0,75.0,0,0,0,2,1587085553,1587085673,1,1,0
14,14,9964723.0,9854235.0,0.0,7892.0,1262.635960466295,176.7454418957385,1294.0,66.0,97506.0,84430.0,0.0,934.0,104.39614561027837,147.51016161463667,1274.0,75.0,0,0,0,2,1587085553,1587085673,1,1,0
15,15,9630045.0,9523113.0,0.0,7638.0,1260.8071484681855,182.09758688896656,1294.0,66.0,94201.0,81503.0,0.0,907.0,103.85997794928335,147.25052049220588,1274.0,75.0,0,0,0,2,1587085553,1587085673,1,1,0
