,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,854910.0,844872.0,360.0,717.0,1192.3430962343095,317.49005540895183,1294.0,65.0,15828.0,14190.0,424.0,117.0,135.28205128205127,213.7971658824831,1274.0,66.0,0,0,1,42,1587942370,1587942551,1,1,0
1,1,1985754.0,1963130.0,360.0,1616.0,1228.8081683168316,258.8668621309344,1294.0,65.0,24512.0,21404.0,424.0,222.0,110.41441441441441,159.1477566316073,1274.0,66.0,0,0,1,42,1587942370,1587942551,1,1,0
2,2,2474801.0,2446423.0,360.0,2027.0,1220.918105574741,271.62820508644387,1294.0,65.0,42831.0,38715.0,424.0,294.0,145.68367346938774,254.8386416359563,1274.0,66.0,0,0,1,42,1587942370,1587942551,1,1,0
3,3,2614664.0,2584690.0,424.0,2141.0,1221.2349369453527,270.66537353524654,1294.0,65.0,42180.0,37910.0,488.0,305.0,138.29508196721312,237.07121045852867,1274.0,66.0,0,0,1,42,1587942370,1587942551,1,1,0
4,4,2509397.0,2480879.0,160.0,2037.0,1231.9081983308788,249.11944072122648,1294.0,66.0,36884.0,32936.0,160.0,282.0,130.79432624113474,226.59649574232623,1274.0,66.0,0,0,1,42,1587942370,1587942551,1,1,0
5,5,2190514.0,2165440.0,128.0,1791.0,1223.067560022334,266.6722830493535,1294.0,66.0,34521.0,31007.0,128.0,251.0,137.53386454183266,238.25563343006382,1274.0,66.0,0,0,1,42,1587942370,1587942551,1,1,0
6,6,1250508.0,1235822.0,128.0,1049.0,1192.095328884652,313.64282428741944,1294.0,66.0,27847.0,25523.0,128.0,166.0,167.75301204819277,288.28509225875416,1274.0,66.0,0,0,1,42,1587942370,1587942551,1,1,0
7,7,951933.0,940761.0,128.0,798.0,1192.8984962406016,313.535256175293,1294.0,66.0,11449.0,9853.0,128.0,114.0,100.4298245614035,72.73202066348618,335.0,66.0,0,0,1,42,1587942370,1587942551,1,1,0
8,8,987339.0,975775.0,0.0,826.0,1195.3256658595642,308.75255416669796,1294.0,66.0,11546.0,9880.0,0.0,119.0,97.02521008403362,68.13906469537801,335.0,74.0,0,0,1,42,1587942370,1587942551,1,1,0
9,9,1141355.0,1128097.0,0.0,947.0,1205.232312565998,295.1583486583424,1294.0,66.0,12344.0,10538.0,0.0,129.0,95.68992248062015,65.64513460183638,335.0,74.0,0,0,1,42,1587942370,1587942551,1,1,0
10,10,2217768.0,2192820.0,0.0,1782.0,1244.5387205387206,224.9279031868501,1294.0,66.0,25577.0,21797.0,0.0,270.0,94.72962962962963,46.924338743657245,335.0,73.0,0,0,1,42,1587942370,1587942551,1,1,0
