,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,3443610.0,3404326.0,968.0,2806.0,1227.2309337134711,262.6069129289775,1506.0,54.0,69988.0,64052.0,1136.0,424.0,165.06603773584905,278.061323115248,1274.0,54.0,0,0,0,8,1587083608,1587083728,1,1,0
1,1,4803406.0,4748890.0,968.0,3894.0,1233.5403184386234,246.16873796777367,1506.0,54.0,80580.0,72866.0,1136.0,551.0,146.2431941923775,247.46471787228984,1274.0,54.0,0,0,0,8,1587083608,1587083728,1,1,0
2,2,5655670.0,5591620.0,904.0,4575.0,1236.2120218579234,240.30163574064147,1506.0,54.0,82346.0,73554.0,1072.0,628.0,131.12420382165604,215.19848012310877,1274.0,54.0,0,0,0,8,1587083608,1587083728,1,1,0
3,3,6864352.0,6787170.0,192.0,5513.0,1245.1209867585706,218.86894348169417,1294.0,65.0,82731.0,72931.0,192.0,700.0,118.18714285714286,182.65731569677413,1274.0,66.0,0,0,0,8,1587083608,1587083728,1,1,0
4,4,5970758.0,5903488.0,160.0,4805.0,1242.6135275754423,224.1849640132839,1294.0,65.0,73060.0,64548.0,160.0,608.0,120.16447368421052,191.90138277658423,1274.0,66.0,0,0,0,8,1587083608,1587083728,1,1,0
5,5,3942275.0,3897111.0,128.0,3226.0,1222.031928084315,263.83182009905187,1294.0,65.0,54121.0,47947.0,128.0,441.0,122.7233560090703,189.3704826627686,1274.0,66.0,0,0,0,8,1587083608,1587083728,1,1,0
6,6,3163062.0,3126522.0,128.0,2610.0,1211.9011494252873,284.62651638611686,1294.0,65.0,49422.0,44116.0,128.0,379.0,130.401055408971,203.93205345488664,1274.0,66.0,0,0,0,8,1587083608,1587083728,1,1,0
7,7,2833735.0,2800863.0,128.0,2348.0,1206.8718057921635,291.7406423362652,1294.0,66.0,47033.0,42175.0,128.0,347.0,135.54178674351584,213.2019252586227,1274.0,66.0,0,0,0,8,1587083608,1587083728,1,1,0
8,8,1950621.0,1927395.0,0.0,1659.0,1175.7811934900542,337.2414523914776,1294.0,66.0,39516.0,35806.0,0.0,265.0,149.11698113207547,240.37531482203428,1274.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
9,9,2010017.0,1986301.0,0.0,1694.0,1186.5507674144037,323.1616238726981,1294.0,66.0,39460.0,35680.0,0.0,270.0,146.14814814814815,237.2213536862118,1274.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
10,10,2398524.0,2370622.0,0.0,1993.0,1203.4741595584546,297.09735338854045,1294.0,66.0,27822.0,23832.0,0.0,285.0,97.62105263157895,83.16631136620397,536.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
11,11,2744258.0,2712632.0,0.0,2259.0,1214.8109783089863,278.8454825482305,1294.0,66.0,30092.0,25682.0,0.0,315.0,95.53015873015873,77.05126027196839,536.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
12,12,3258876.0,3221762.0,0.0,2651.0,1229.3006412674463,255.17014197157692,1294.0,66.0,31830.0,26930.0,0.0,350.0,90.94285714285714,67.40340934876168,534.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
13,13,3949271.0,3904709.0,0.0,3183.0,1240.7386113729187,227.89993761742556,1294.0,66.0,35410.0,29768.0,0.0,403.0,87.86600496277916,63.288436653661236,534.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
14,14,3886375.0,3842373.0,0.0,3143.0,1236.5176582882596,236.93808202825707,1294.0,66.0,47497.0,41799.0,0.0,407.0,116.7002457002457,189.59642532562188,1274.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
15,15,3470374.0,3430964.0,0.0,2815.0,1232.814920071048,245.2588472563183,1294.0,66.0,45485.0,40291.0,0.0,371.0,122.6010781671159,199.50459505728764,1274.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
16,16,2847239.0,2814311.0,0.0,2352.0,1210.560799319728,284.4716035779639,1294.0,66.0,44000.0,39422.0,0.0,327.0,134.5565749235474,214.06878701958496,1274.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
17,17,2044617.0,2020215.0,0.0,1743.0,1173.0447504302927,336.76339945338157,1294.0,66.0,40652.0,36858.0,0.0,271.0,150.00738007380073,233.93390104094706,1274.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
18,18,1281712.0,1265584.0,32.0,1152.0,1112.5972222222222,403.63938017541733,1294.0,66.0,35955.0,33029.0,32.0,209.0,172.0334928229665,260.4431332795879,1274.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
19,19,1033332.0,1020256.0,32.0,934.0,1106.3511777301928,408.8372906272035,1294.0,66.0,19803.0,17507.0,32.0,164.0,120.75,108.55634565941702,534.0,74.0,0,0,0,8,1587083608,1587083728,1,1,0
