,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,2422967.0,2397627.0,168.0,1810.0,1338.6558011049724,252.06437457609033,1392.0,58.0,71569.0,63379.0,168.0,585.0,122.34017094017094,205.817790572657,1392.0,66.0,1,1,1,31,1587860482,1587860664,1,1,0
1,1,3102326.0,3070140.0,168.0,2299.0,1349.4240974336667,226.31409452388564,1392.0,58.0,79798.0,70054.0,168.0,696.0,114.65229885057471,189.5212732438147,1392.0,66.0,1,1,1,31,1587860482,1587860664,1,1,0
2,2,3124508.0,3092014.0,168.0,2321.0,1346.1904351572598,234.70556125889124,1392.0,58.0,90384.0,79660.0,128.0,766.0,117.99477806788512,201.97622193863836,1392.0,66.0,1,1,1,31,1587860482,1587860664,1,1,0
3,3,3831549.0,3792069.0,0.0,2820.0,1358.7053191489363,199.63520998036702,1392.0,58.0,73255.0,64897.0,0.0,597.0,122.70519262981574,219.2936968631893,1392.0,70.0,1,1,1,31,1587860482,1587860664,1,1,0
4,4,4487531.0,4441667.0,0.0,3276.0,1369.8202075702075,162.3719492680753,1392.0,58.0,61922.0,53396.0,0.0,609.0,101.67816091954023,161.6881738078798,1392.0,70.0,1,1,1,31,1587860482,1587860664,1,1,0
5,5,4116785.0,4074925.0,0.0,2990.0,1376.8511705685619,137.4019793771431,1392.0,58.0,52871.0,45339.0,0.0,538.0,98.27323420074349,158.288328248801,1392.0,70.0,1,1,1,31,1587860482,1587860664,1,1,0
6,6,4362543.0,4318121.0,0.0,3173.0,1374.895367160416,146.12814366799924,1392.0,58.0,56689.0,48555.0,0.0,581.0,97.57142857142857,155.04132082454478,1392.0,70.0,1,1,1,31,1587860482,1587860664,1,1,0
7,7,4347094.0,4302938.0,0.0,3154.0,1378.279644895371,130.85480071101443,1392.0,58.0,55676.0,47850.0,40.0,559.0,99.59928443649373,169.36929324708092,1392.0,70.0,1,1,1,31,1587860482,1587860664,1,1,0
8,8,3457948.0,3422794.0,168.0,2511.0,1377.1198725607328,137.10744974337865,1392.0,58.0,48589.0,41981.0,168.0,472.0,102.9427966101695,175.1242262199269,1392.0,66.0,1,1,1,31,1587860482,1587860664,1,1,0
9,9,3179782.0,3147414.0,168.0,2312.0,1375.3382352941176,145.76559829167073,1392.0,58.0,48225.0,41757.0,168.0,462.0,104.38311688311688,179.37604209276427,1392.0,66.0,1,1,1,31,1587860482,1587860664,1,1,0
10,10,3548957.0,3512823.0,168.0,2581.0,1375.0317706315382,147.26763544301394,1392.0,58.0,49452.0,42718.0,168.0,481.0,102.8108108108108,175.96627076975557,1392.0,66.0,1,1,1,31,1587860482,1587860664,1,1,0
11,11,3467456.0,3432232.0,168.0,2516.0,1378.162162162162,133.27134100399797,1392.0,58.0,43744.0,37948.0,168.0,414.0,105.66183574879227,186.40818450058444,1392.0,66.0,1,1,1,31,1587860482,1587860664,1,1,0
