,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,970157.0,959475.0,0.0,763.0,1271.5032765399737,370.23245282424637,1392.0,58.0,99542.0,95370.0,0.0,298.0,334.03355704697987,497.06377342055305,1392.0,70.0,1,1,0,39,1587861028,1587861210,1,1,0
1,1,1439934.0,1424072.0,0.0,1133.0,1270.9037952338924,369.70239040361975,1392.0,57.0,109874.0,104442.0,0.0,388.0,283.180412371134,452.5453311323926,1392.0,70.0,1,1,0,39,1587861028,1587861210,1,1,0
2,2,2437994.0,2411786.0,208.0,1872.0,1302.3472222222222,322.6234146564562,1392.0,57.0,129732.0,121472.0,240.0,590.0,219.88474576271187,388.68967658347,1392.0,66.0,1,1,0,39,1587861028,1587861210,1,1,0
3,3,3397399.0,3361489.0,240.0,2565.0,1324.5220272904482,282.73707194844434,1392.0,57.0,145686.0,135186.0,272.0,750.0,194.248,355.08169927872467,1392.0,66.0,1,1,0,39,1587861028,1587861210,1,1,0
4,4,3395885.0,3360031.0,240.0,2561.0,1325.9996095275283,279.91587750073217,1392.0,57.0,134289.0,123929.0,272.0,740.0,181.4716216216216,338.5124861046069,1392.0,66.0,1,1,0,39,1587861028,1587861210,1,1,0
5,5,2434148.0,2408556.0,240.0,1828.0,1331.5908096280089,268.6172408092176,1392.0,57.0,51472.0,44752.0,272.0,480.0,107.23333333333333,169.03406872251784,1392.0,66.0,1,1,0,39,1587861028,1587861210,1,1,0
6,6,2396855.0,2371837.0,240.0,1787.0,1341.2730833799665,249.00217290749256,1392.0,57.0,61037.0,54765.0,272.0,448.0,136.24330357142858,242.32547327881295,1392.0,66.0,1,1,0,39,1587861028,1587861210,1,1,0
7,7,2098327.0,2076207.0,32.0,1580.0,1328.0550632911393,278.71375703477395,1392.0,58.0,58259.0,53723.0,32.0,324.0,179.81172839506172,306.85161248503647,1392.0,66.0,1,1,0,39,1587861028,1587861210,1,1,0
8,8,1140280.0,1127806.0,0.0,891.0,1279.7755331088665,361.1877169818561,1392.0,58.0,44065.0,41769.0,0.0,164.0,268.6890243902439,401.23126914904157,1392.0,70.0,1,1,0,39,1587861028,1587861210,1,1,0
9,9,1390326.0,1375332.0,0.0,1071.0,1298.1568627450981,332.47479302816515,1392.0,58.0,46421.0,43929.0,0.0,178.0,260.79213483146066,392.17693574062093,1392.0,70.0,1,1,0,39,1587861028,1587861210,1,1,0
10,10,1455770.0,1440146.0,0.0,1116.0,1304.453405017921,321.55395620896786,1392.0,58.0,46005.0,43429.0,0.0,184.0,250.02717391304347,384.34481846249696,1392.0,70.0,1,1,0,39,1587861028,1587861210,1,1,0
11,11,1023286.0,1012268.0,0.0,787.0,1300.236340533672,328.0287394835123,1392.0,58.0,26108.0,24344.0,0.0,126.0,207.20634920634922,335.55202840872744,1392.0,70.0,1,1,0,39,1587861028,1587861210,1,1,0
12,12,322929.0,319331.0,200.0,257.0,1256.5330739299611,388.5320571226418,1392.0,60.0,7547.0,6875.0,200.0,48.0,157.22916666666666,250.00051996473704,1392.0,66.0,1,1,0,39,1587861028,1587861210,1,1,0
13,13,318586.0,315170.0,200.0,244.0,1305.6803278688524,320.67467980610036,1392.0,58.0,13028.0,12412.0,200.0,44.0,296.09090909090907,453.9361097506313,1392.0,65.0,1,1,0,39,1587861028,1587861210,1,1,0
14,14,237788.0,235212.0,200.0,184.0,1292.3260869565217,340.2921254214069,1392.0,58.0,11971.0,11425.0,200.0,39.0,306.94871794871796,470.45662208920726,1392.0,65.0,1,1,0,39,1587861028,1587861210,1,1,0
15,15,395465.0,391265.0,200.0,300.0,1318.2166666666667,296.3417223222017,1392.0,58.0,13612.0,12884.0,200.0,52.0,261.7692307692308,425.2510396760509,1392.0,65.0,1,1,0,39,1587861028,1587861210,1,1,0
16,16,395633.0,391405.0,200.0,302.0,1310.0430463576158,311.8694031755557,1392.0,58.0,14677.0,13921.0,200.0,54.0,271.7962962962963,429.7409374490822,1392.0,65.0,1,1,0,39,1587861028,1587861210,1,1,0
17,17,394870.0,390726.0,0.0,296.0,1334.0202702702702,264.45656848742317,1392.0,58.0,13670.0,13026.0,0.0,46.0,297.17391304347825,459.40549032076444,1392.0,65.0,1,1,0,39,1587861028,1587861210,1,1,0
18,18,394454.0,390394.0,0.0,290.0,1360.1862068965518,193.90975455917265,1392.0,58.0,4894.0,4390.0,0.0,36.0,135.94444444444446,216.07148308480953,995.0,70.0,1,1,0,39,1587861028,1587861210,1,1,0
