,index1,bytes_frame_dl,bytes_ip_dl,bytes_hdr_dl,num_of_packets_dl,packet_size_mean_dl,packet_size_std_dl,packet_size_max_dl,packet_size_min_dl,bytes_frame_ul,bytes_ip_ul,bytes_hdr_ul,num_of_packets_ul,packet_size_mean_ul,packet_size_std_ul,packet_size_max_ul,packet_size_min_ul,Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth
0,0,2196277.0,2171315.0,6640.0,1783.0,1231.7874369040942,286.1119509550362,1454.0,65.0,45728.0,41108.0,3472.0,330.0,138.56969696969696,244.41062626907515,1274.0,66.0,0,0,0,9,1587084336,1587084456,1,1,0
1,1,3204393.0,3168189.0,6640.0,2586.0,1239.131090487239,262.26811918715225,1454.0,65.0,54854.0,48876.0,3472.0,427.0,128.46370023419203,219.52982644976143,1274.0,66.0,0,0,0,9,1587084336,1587084456,1,1,0
2,2,4700741.0,4648003.0,6640.0,3767.0,1247.8739049641624,234.30612340494622,1454.0,65.0,74615.0,66705.0,3472.0,565.0,132.06194690265488,232.73884803319834,1274.0,66.0,0,0,0,9,1587084336,1587084456,1,1,0
3,3,4626061.0,4574107.0,224.0,3711.0,1246.580706009162,212.84899857576264,1294.0,65.0,49944.0,43518.0,192.0,459.0,108.81045751633987,173.37570189702885,1274.0,66.0,0,0,0,9,1587084336,1587084456,1,1,0
4,4,5410502.0,5349840.0,128.0,4333.0,1248.673436418186,206.6645217146584,1294.0,65.0,54579.0,47243.0,128.0,524.0,104.15839694656489,161.55373844820343,1274.0,66.0,0,0,0,9,1587084336,1587084456,1,1,0
5,5,5563250.0,5500950.0,128.0,4450.0,1250.1685393258426,206.5748745261797,1294.0,66.0,64732.0,57074.0,128.0,547.0,118.3400365630713,201.99267256063717,1274.0,66.0,0,0,0,9,1587084336,1587084456,1,1,0
6,6,6351410.0,6280654.0,128.0,5054.0,1256.7095370003958,189.9758631286912,1294.0,66.0,67893.0,59423.0,128.0,605.0,112.2198347107438,190.60586205021758,1274.0,66.0,0,0,0,9,1587084336,1587084456,1,1,0
7,7,6128262.0,6060040.0,64.0,4873.0,1257.5953211573978,189.04720434217515,1294.0,66.0,56574.0,48412.0,64.0,583.0,97.03945111492281,131.33681376309323,1274.0,66.0,0,0,0,9,1587084336,1587084456,1,1,0
8,8,6769157.0,6693767.0,0.0,5385.0,1257.0393686165273,193.15650975730924,1294.0,66.0,73457.0,64483.0,0.0,641.0,114.597503900156,184.2062203092875,1274.0,74.0,0,0,0,9,1587084336,1587084456,1,1,0
9,9,6717297.0,6642831.0,0.0,5319.0,1262.8871968415115,178.31596044127028,1294.0,66.0,73812.0,64740.0,0.0,648.0,113.9074074074074,183.59738747016817,1274.0,74.0,0,0,0,9,1587084336,1587084456,1,1,0
10,10,7446059.0,7363445.0,0.0,5901.0,1261.8300288086764,179.95836877531332,1294.0,66.0,70767.0,60981.0,0.0,699.0,101.24034334763948,139.34210647054067,1274.0,74.0,0,0,0,9,1587084336,1587084456,1,1,0
11,11,7434504.0,7351918.0,0.0,5899.0,1260.2990337345313,183.50391220615418,1294.0,66.0,72029.0,62145.0,0.0,706.0,102.02407932011332,139.3842518907493,1274.0,74.0,0,0,0,9,1587084336,1587084456,1,1,0
