time,location,bandwidth,Vid_type_mean,Vid_pltform_mean,Vid_pltform_ML_mean,Vid_number_mean,Vid_begin_mean,Vid_end_mean,Avg_throughput_uldl_mean,Avg_throughput_uldl_min,Avg_throughput_uldl_max,mean_size_frame_uldl_mean_mean,mean_size_frame_uldl_mean_min,mean_size_frame_uldl_mean_max,burst_size_uldl_mean_mean,burst_size_uldl_mean_min,burst_size_uldl_mean_max,burst_num_of_packets_uldl_mean_mean,burst_num_of_packets_uldl_mean_min,burst_num_of_packets_uldl_mean_max,Avg_throughput_dl_mean,Avg_throughput_dl_min,Avg_throughput_dl_max,Avg_throughput_ul_mean,Avg_throughput_ul_min,Avg_throughput_ul_max,maxserverburstsize_mean,maxserverburstsize_min,maxserverburstsize_max,maxserverbursttime_mean,maxserverbursttime_min,maxserverbursttime_max,maxserverburstrate_mean,maxserverburstrate_min,maxserverburstrate_max,maxserverburstpacket_mean,maxserverburstpacket_min,maxserverburstpacket_max,maxclientburstsize_mean,maxclientburstsize_min,maxclientburstsize_max,maxclientbursttime_mean,maxclientbursttime_min,maxclientbursttime_max,maxclientburstrate_mean,maxclientburstrate_min,maxclientburstrate_max,maxclientburstpacket_mean,maxclientburstpacket_min,maxclientburstpacket_max,burst_duration_ul_mean_mean,burst_duration_ul_mean_min,burst_duration_ul_mean_max,burst_gap_ul_mean_mean,burst_gap_ul_mean_min,burst_gap_ul_mean_max,burst_sizerate_ul_mean_mean,burst_sizerate_ul_mean_min,burst_sizerate_ul_mean_max,mean_gap_frame_ul_mean_mean,mean_gap_frame_ul_mean_min,mean_gap_frame_ul_mean_max,mean_size_frame_ul_mean_mean,mean_size_frame_ul_mean_min,mean_size_frame_ul_mean_max,burst_size_ul_mean_mean,burst_size_ul_mean_min,burst_size_ul_mean_max,burst_num_of_packets_ul_mean_mean,burst_num_of_packets_ul_mean_min,burst_num_of_packets_ul_mean_max,burst_duration_dl_mean_mean,burst_duration_dl_mean_min,burst_duration_dl_mean_max,burst_gap_dl_mean_mean,burst_gap_dl_mean_min,burst_gap_dl_mean_max,burst_sizerate_dl_mean_mean,burst_sizerate_dl_mean_min,burst_sizerate_dl_mean_max,mean_gap_frame_dl_mean_mean,mean_gap_frame_dl_mean_min,mean_gap_frame_dl_mean_max,mean_size_frame_dl_mean_mean,mean_size_frame_dl_mean_min,mean_size_frame_dl_mean_max,burst_size_dl_mean_mean,burst_size_dl_mean_min,burst_size_dl_mean_max,burst_num_of_packets_dl_mean_mean,burst_num_of_packets_dl_mean_min,burst_num_of_packets_dl_mean_max,Max_rtt_mean,Max_rtt_min,Max_rtt_max,Avg_rtt_mean,Avg_rtt_min,Avg_rtt_max,Packet_loss_mean,Packet_loss_min,Packet_loss_max,flow_ct,Avg_throughput_uldl_sum,mean_size_frame_uldl_mean_sum,burst_size_uldl_mean_sum,burst_num_of_packets_uldl_mean_sum,Avg_throughput_dl_sum,Avg_throughput_ul_sum,maxserverburstsize_sum,maxserverbursttime_sum,maxserverburstrate_sum,maxserverburstpacket_sum,maxclientburstsize_sum,maxclientbursttime_sum,maxclientburstrate_sum,maxclientburstpacket_sum,burst_duration_ul_mean_sum,burst_gap_ul_mean_sum,burst_sizerate_ul_mean_sum,mean_gap_frame_ul_mean_sum,mean_size_frame_ul_mean_sum,burst_size_ul_mean_sum,burst_num_of_packets_ul_mean_sum,burst_duration_dl_mean_sum,burst_gap_dl_mean_sum,burst_sizerate_dl_mean_sum,mean_gap_frame_dl_mean_sum,mean_size_frame_dl_mean_sum,burst_size_dl_mean_sum,burst_num_of_packets_dl_mean_sum,Max_rtt_sum,Avg_rtt_sum,Packet_loss_sum,flow_gap_mean,flow_gap_sum,flow_gap_max,flow_gap_min
1,1,3,1.0,0.0,0.0,28.0,1588643143.0,1588643365.0,508405.6159484936,171.02154506722516,1972694.3057328104,605.9875019877472,271.7833333333333,1370.7597333790748,2271.488582860098,424.3666666666666,7657.433365965001,3.9243863757082584,2.518137395803392,7.079408107029642,495484.93703991803,88.30567716117035,1945168.1348890339,12920.678908575523,82.71586790605481,27526.170843776592,65734.5,488.0,248448.0,0.006246984004974365,0.0,0.019064903259277344,4072178.6099724094,0.0,13031694.76504427,51.75,1.0,192.0,1150.75,527.0,1802.0,0.11604946851730347,0.0006878376007080077,0.3514111042022705,298197.9513354798,4439.245036212833,1038035.7213171576,3.0,2.0,4.0,0.0011063868308311485,0.00014140208562215167,0.0019649372619836513,0.16449495162701258,0.031004593189054724,0.5002613413631241,12527913.335240936,2407384.628301828,26207386.79740112,0.0006126633482933241,8.962500000000001e-05,0.0008646020408163265,144.51310429724975,92.88414432429764,195.29327286470144,192.2764079252893,112.40438453562435,258.4166666666667,1.3598469161031321,1.194489705228855,1.6666666666666667,0.00401156833704137,0.00012344121932983398,0.007930240808206793,6.178379410709288,0.02309381069597664,24.01027798652649,2841333.628884762,67305.74708266162,9782337.081621878,0.0014940863736664276,0.000109675,0.0038841,461.4743976904975,155.53333333333333,1277.875589054777,2079.212174934809,242.4,7545.0289814293765,2.5645394596051263,1.2732394366197184,5.884918401800787,0.1221805,0.090276,0.154085,0.027772095238095235,0.013584476190476192,0.04195971428571428,17.25,0.0,48.0,4.0,2033622.4637939744,2423.950007950989,9085.954331440393,15.697545502833034,1981939.7481596721,51682.71563430209,262938.0,0.02498793601989746,16288714.439889638,207.0,4603.0,0.46419787406921387,1192791.8053419192,12.0,0.004425547323324594,0.6579798065080503,50111653.34096374,0.0024506533931732966,578.052417188999,769.1056317011572,5.4393876644125285,0.01604627334816548,24.713517642837154,11365334.515539048,0.00597634549466571,1845.89759076199,8316.848699739236,10.258157838420505,0.488722,0.11108838095238094,69.0,0.3043769995371501,0.9131309986114502,0.8484499454498291,0.002826213836669922
3,3,0,1.0,0.0,0.0,13.0,1588291048.0,1588291174.0,668018.3380023859,797.7762286050304,4562196.980788021,733.5935279086265,304.44981640146875,1314.0911536510723,3846.826772792045,453.8219094247247,12641.272933740081,5.118035252211955,2.190909090909091,11.426193979188728,655164.7662344407,576.0648638860694,4514867.378221998,12853.571767945143,221.71136471896102,47329.602566023656,33097.25,1806.0,138873.0,0.09247183799743652,9.5367431640625e-07,0.7032859325408936,489763007.5389093,197463.0709564563,1996488704.0,26.75,2.0,112.0,1278.0,571.0,2097.0,0.006613254547119141,0.0,0.028690099716186523,553304.3940368663,0.0,1776941.6946236559,6.5,1.0,23.0,0.0027602296507893815,4.638325084339488e-06,0.017424853224503368,1.8314625282192805,0.02115915364444208,6.659212460884683,339916.5239136246,32486.003442340785,1046056.2214809095,0.002373105383361323,4.636363636363636e-06,0.016879223684210527,158.83538763328676,85.8673286250741,215.7692307692308,219.5404224994794,127.36726804123712,349.0,1.4082597508786472,1.0909090909090908,1.7631578947368418,0.0030134600447676,9.5367431640625e-08,0.0072037763554001905,1.4124636597130187,0.014712220706780941,5.401755893230439,78138379.47748202,1259810.8753623192,199648870.4,0.0010681377712070906,1e-07,0.002926771317829457,574.7581402753397,148.85833333333332,1228.2238250259982,3627.286350292566,241.95348837209306,12507.486127625842,3.7097755013333087,1.1,9.891399128022195,0.15612775,0.103656,0.195713,0.03761098006221719,0.03234575,0.04207335294117648,36.75,0.0,129.0,8.0,5344146.704019087,5868.748223269012,30774.61418233636,40.94428201769564,5241318.129875526,102828.57414356114,264778.0,0.7397747039794922,3918104060.3112745,214.0,10224.0,0.052906036376953125,4426435.15229493,52.0,0.022081837206315052,14.651700225754244,2719332.1913089966,0.018984843066890585,1270.683101066294,1756.3233799958352,11.266078007029177,0.0241076803581408,11.29970927770415,625107035.8198562,0.008545102169656725,4598.065122202717,29018.29080234053,29.67820401066647,1.249022,0.30088784049773754,294.0,0.9449338912963867,6.614537239074707,2.438392162322998,0.00017595291137695312
3,2,0,1.0,0.0,0.0,4.0,1584871331.0,1584871594.0,364065.5188043076,665.7875239725595,2799363.752970678,700.4715435776442,297.460989010989,1320.5259240281391,12225.04201881459,386.6881868131868,61918.74803257206,13.746667550901675,2.337912087912088,52.21913263168854,359932.2623171474,346.39716539574033,2776869.4030034,4133.256487160212,235.963643618325,22494.349967277525,58399.125,3347.0,161458.0,0.019806653261184692,0.0003101825714111328,0.11013507843017578,10475055.964710277,1144254.130456923,32389701.14719272,43.375,4.0,121.0,3579.75,697.0,9327.0,0.04455503821372986,0.0006930828094482423,0.15613603591918945,948383.9186692911,29243.72950241417,4724670.701449275,23.375,2.0,64.0,0.0058311259480044965,0.00026851040976388115,0.016186058573971592,1.300389941486136,0.09624501176782556,4.334984672921045,11579697.025997175,46540.354667260166,36633878.131225415,0.0022544741802257187,1.807426490149705e-05,0.007985132224719433,153.26795410721576,87.35700372772959,263.96718146718143,437.37643021243116,177.8035714285714,1009.5945945945946,3.629020923468965,1.1071428571428572,5.836427939876216,0.0027879220152370624,0.00032505495794888197,0.007918871366060697,3.397763178132216,0.1385000262941633,13.126475763320922,6103775.808692949,291437.16824481176,13199663.840463756,0.0011634156261968165,3.489988438426572e-05,0.007906929487179488,547.2035894704284,138.29134615384615,1233.1689203004096,11787.66558860216,208.88461538461544,61440.43238270469,10.11764662743271,1.2307692307692308,46.38270469181232,0.47263062499999997,0.183836,2.291836,0.06791747054163766,0.04210018579234973,0.1180543181818182,8.5,0.0,66.0,8.0,2912524.150434461,5603.7723486211535,97800.33615051673,109.9733404072134,2879458.098537179,33066.05189728169,467193.0,0.15845322608947754,83800447.71768221,347.0,28638.0,0.35644030570983887,7587071.349354329,187.0,0.04664900758403597,10.403119531889088,92637576.2079774,0.01803579344180575,1226.143632857726,3499.0114416994493,29.03216738775172,0.0223033761218965,27.182105425057728,48830206.46954359,0.009307325009574532,4377.628715763427,94301.32470881728,80.94117301946169,3.7810449999999998,0.5433397643331013,68.0,3.4312914439610074,24.01904010772705,13.93052077293396,0.0055201053619384766
1,1,0,1.0,0.0,0.0,35.0,1587865248.0,1587865429.0,467414.0993561673,223.59385770187288,3281105.7056112653,483.4571235414072,106.0,1283.2811257826038,3449.286700553216,106.0,19913.539012777605,4.917518548674693,1.0,17.544707332445327,435575.8080149863,184.37352942068577,3254571.874183746,31838.29134118101,0.0,225535.23566007343,24377.5,0.0,175009.0,0.053853511810302734,0.0,0.34183502197265625,4248820.804771361,0.0,27448992.17470645,20.375,0.0,137.0,4660.125,106.0,12857.0,0.006509751081466675,0.0,0.03338193893432617,15131402.65695567,0.0,112197632.0,5.75,1.0,11.0,0.0013134939153308287,0.0,0.006223913866916158,3.609021962883171,0.0,13.296048680941265,7507557.063669053,0.0,37630799.555506624,0.0005261594630893001,0.0,0.0027206931022188572,206.38485938769418,83.11768409889294,499.9818181818181,665.1839951846695,106.0,2473.8,1.7104788889410667,1.0,3.0,0.009084169234678793,0.0,0.03272517522176107,3.192569708620528,0.0,9.969375133514404,3064507.366917276,0.0,10949891.972034268,0.003699088985370974,0.0,0.010921517241379313,277.07226415371304,0.0,1200.1634416837107,2784.1027053685466,0.0,19752.08374384237,3.207039659733626,0.0,15.60864805692392,0.106627,0.106627,0.106627,0.020608406250000003,0.020608406250000003,0.020608406250000003,0.0,0.0,0.0,8.0,3739312.7948493385,3867.6569883312577,27594.29360442573,39.34014838939754,3484606.4641198902,254706.3307294481,195020.0,0.4308280944824219,33990566.43817089,163.0,37281.0,0.0520780086517334,121051221.25564536,46.0,0.01050795132264663,28.872175703065366,60060456.50935242,0.004209275704714401,1651.0788751015534,5321.471961477356,13.683831111528534,0.07267335387743035,25.540557668964222,24516058.935338207,0.029592711882967793,2216.5781132297043,22272.821642948373,25.656317277869007,0.853016,0.16486725000000002,0.0,17.70630386897496,123.9441270828247,51.08245301246643,0.1812880039215088
2,1,3,0.0,0.0,0.0,15.0,1588472015.0,1588472136.0,335236.92734786845,281.31929352798903,1980960.4431140313,739.0959576488183,196.36263736263737,1358.9770072520078,1744.4534309538117,364.8333333333333,5342.941170165268,3.363016384845237,2.2111111111111112,5.266535049060604,320526.20853850484,269.500921549161,1941487.7642183215,14710.718809363665,0.0,39472.67889570978,27803.25,372.0,172102.0,0.027353256940841675,9.989738464355467e-05,0.209197998046875,19511720.692901388,209687.0162612552,60304770.84444445,23.0,2.0,133.0,1099.125,214.0,1959.0,0.0168948769569397,0.0,0.13141393661499026,97249613.67773555,0.0,772684003.5555557,2.25,1.0,5.0,0.00029318479064502367,7.495013150301848e-06,0.0014067887818535274,2.24945492464269,0.02061560497333367,6.129272434446548,7814656.116976008,37663.07707074743,43205460.15960167,0.00018190334781815947,7.490909090909093e-06,0.0005991162153347085,174.04267596585663,92.1402921757374,441.7619047619048,229.70649123491592,108.65346168085894,603.5714285714286,1.2967200248022164,1.0545454545454545,1.8571428571428568,0.0017338104213217777,3.9517879486083984e-05,0.008363445009158263,2.2501557043256954,0.01320284998356388,6.066019718463603,5316783.944799423,58770.16373655474,13138122.911886988,0.0007015510055580605,1.975e-05,0.0027325868073439052,565.0532816829616,90.07692307692308,1263.9545880920275,1514.7469397188959,171.5,5234.287708484409,2.0662963600430206,1.1,4.124365482233503,0.13196533333333335,0.06048099999999999,0.177049,0.02236543593833068,0.012529368421052636,0.02867966666666667,12.25,0.0,44.0,8.0,2681895.4187829476,5912.767661190546,13955.627447630493,26.904131078761896,2564209.6683080387,117685.75047490932,222426.0,0.2188260555267334,156093765.5432111,184.0,8793.0,0.1351590156555176,777996909.4218844,18.0,0.0023454783251601894,17.99563939714152,62517248.93580806,0.0014552267825452758,1392.341407726853,1837.6519298793273,10.373760198417731,0.013870483370574222,18.001245634605564,42534271.558395386,0.005612408044464484,4520.426253463693,12117.975517751167,16.530370880344165,1.0557226666666668,0.17892348750664544,98.0,14.19449772153582,99.36148405075073,90.11301112174988,0.0049250125885009766
2,1,0,0.0,0.0,0.0,17.0,1587274842.0,1587274962.0,529390.4356971511,193.87971934156056,3152911.9602107755,685.0699309473255,195.0,1317.8083333333334,4695.036708189077,241.84615384615384,22664.41198980266,6.129014338250821,2.238095238095238,20.10703307450527,464881.8711091964,147.30719514704617,3124849.5626498223,64508.56458795464,0.0,421461.45602988097,29551.625,348.0,204616.0,0.04353812336921692,4.1961669921875e-05,0.2763791084289551,3608440.664836378,1259.140034057442,11629661.090909092,25.0,2.0,161.0,3144.125,107.0,12714.0,0.007974892854690552,0.0,0.05309009552001953,839197.0548147247,0.0,5706407.817656501,5.25,1.0,19.0,0.002161054035540692,0.0,0.010902627938420659,0.6392211541044297,0.008768637975056967,4.106468044794523,6442046.288587306,0.0,45381872.78492925,0.0009218880601233634,0.0,0.0055302456579541465,289.02336363570436,94.22819970990406,1038.8916666666667,918.414521565714,106.0,4533.666666666667,1.8821490594740424,1.0,4.666666666666667,0.020719508074945645,1.3987223307291666e-05,0.06382640202840169,3.2784221745778597,0.00919159253438314,16.252341747283936,4796073.466714959,313.7209220093536,17055019.76996763,0.012946901819230534,7.000000000000003e-06,0.056117857142857136,396.0465673116212,89.0,1172.4075624728212,3776.622186623363,135.84615384615384,22464.148548942445,4.246865278776778,1.2380952380952381,17.922282341367442,0.15126733333333334,0.053020000000000005,0.240975,0.028798132716049377,0.015920416666666663,0.04436249999999999,0.625,0.0,2.0,8.0,4235123.485577209,5480.559447578604,37560.29366551262,49.03211470600657,3719054.968873571,516068.51670363714,236413.0,0.34830498695373535,28867525.318691023,200.0,25153.0,0.06379914283752441,6713576.438517798,42.0,0.017288432284325535,5.113769232835438,51536370.308698446,0.007375104480986907,2312.186909085635,7347.316172525712,15.05719247579234,0.16575606459956516,26.227377396622877,38368587.73371967,0.10357521455384427,3168.3725384929694,30212.977492986905,33.974922230214226,1.2101386666666667,0.230385061728395,5.0,9.96266416140965,69.73864912986755,65.68827605247498,0.002130746841430664
2,1,0,1.0,0.0,0.0,5.0,1587183016.0,1587183136.0,1240386.6273018036,120.05401711425269,8001396.793316147,525.6793459732038,79.0,1321.8537191295416,4442.995505302565,158.0,24648.39751399856,6.303023355000971,2.0,21.439615865959187,1200837.684273327,120.05401711425269,7942622.855605086,39548.9430284765,0.0,216167.24040593137,24793.714285714286,158.0,162557.0,0.07256085532052177,1.4066696166992188e-05,0.2966108322143555,2920675.890632397,1169.8831003893656,11232203.93220339,21.285714285714285,2.0,127.0,2455.0,0.0,9456.0,0.003827878407069615,0.0,0.011816024780273438,694956.6875550634,0.0,2744896.1957186544,4.0,0.0,8.0,0.0010133734036115564,0.0,0.0031594083007757644,2.0280862054578077,0.0,4.822238869137234,7351266.558094024,0.0,32726450.87060521,0.00044753420572537784,0.0,0.001437364156630933,223.7101449201523,0.0,727.190476190476,609.7144462112699,0.0,2396.333333333333,1.6900787876564645,0.0,3.0,0.055731584480506025,1.4066696166992188e-05,0.2420065999031067,4.375725338962119,0.0,16.502474069595337,6419808.861008929,230.7810304158744,14562743.13430808,0.021537431807260636,1.4000000000000001e-05,0.06311144444444444,301.96920105305145,79.0,1239.3880532046935,3833.281059091295,157.45,24466.254913639063,4.612944567344507,1.2,19.228111971411554,0.172326,0.172326,0.172326,0.03953856000000002,0.03953856000000002,0.03953856000000002,0.0,0.0,0.0,7.0,8682706.391112626,3679.7554218124264,31100.968537117955,44.1211634850068,8405863.78991329,276842.6011993355,173556.0,0.5079259872436523,20444731.234426778,149.0,17185.0,0.026795148849487305,4864696.812885444,28.0,0.007093613825280895,14.196603438204654,51458865.906658165,0.0031327394400776447,1565.971014441066,4268.001123478889,11.830551513595251,0.39012109136354217,30.63007737273483,44938662.027062505,0.15076202265082445,2113.78440737136,26832.967413639064,32.29061197141155,1.206282,0.27676992000000017,0.0,9.99932849407196,59.99597096443176,44.36977696418762,0.16558623313903809
1,1,2,0.0,0.0,0.0,36.0,1587607178.0,1587607300.0,375087.7088823173,208.6245262590252,1951224.0882426696,780.0446594202446,200.0,1318.7461122211123,4315.572757069137,301.57894736842104,18307.256864764648,5.82682363512987,2.213913043478261,16.34906787516737,323383.7921073487,208.6245262590252,1929800.9911096287,51703.91677496863,0.0,367779.7325354544,40562.25,348.0,273927.0,0.09458079934120178,0.000202178955078125,0.4031860828399658,43324712.194097,952.4138266261012,160085427.31057546,32.875,2.0,212.0,3718.75,214.0,12529.0,0.07957053184509277,0.0,0.38172101974487305,57401480.90574679,0.0,230686720.0,5.0,1.0,12.0,0.0038272373812122474,0.00014428658918900922,0.015457730364978762,2.161265405880542,0.017790714899698894,8.323399424552917,18930049.82391914,82.61869566445873,98363273.16445476,0.0022495127223866643,0.00010959999999999998,0.00945064,251.19023365910732,104.2515471996675,789.5555555555555,893.2193291257204,150.0,4535.666666666667,2.0210870226983255,1.04,4.666666666666667,0.01977130311424988,0.0003103869301932199,0.06388092041015625,4.2418412548687074,0.016973018646240234,21.66752902666728,17985154.373468574,464136.592885175,64877022.90957087,0.012000411916527527,0.00010676190476190476,0.04576204347826087,528.8544257611372,93.0,1193.507372267395,3422.3534279434166,146.04347826086956,18097.795962509008,3.8057366124315437,1.173913043478261,14.32876712328767,0.28934899999999997,0.107862,0.470836,0.07089618518518519,0.032713,0.10907937037037037,0.75,0.0,5.0,8.0,3000701.6710585384,6240.357275361956,34524.582056553096,46.61458908103896,2587070.3368587894,413631.33419974905,324498.0,0.7566463947296143,346597697.552776,263.0,29750.0,0.6365642547607422,459211847.2459743,40.0,0.03061789904969798,17.290123247044335,151440398.59135312,0.017996101779093315,2009.5218692728586,7145.754633005763,16.168696181586604,0.15817042491399905,33.93473003894966,143881234.9877486,0.09600329533222021,4230.835406089098,27378.827423547333,30.44589289945235,2.3147919999999997,0.5671694814814815,6.0,13.46152629171099,94.23068404197693,57.86982703208923,0.0009491443634033203
2,1,3,1.0,0.0,0.0,14.0,1588472143.0,1588472263.0,305065.0720829353,177.946294899509,1808445.2158248534,511.5636554321761,79.0,1341.7941315052556,3483.7141071162537,158.0,17304.4584189213,5.279975702523209,2.0,14.856699591984627,302185.09418496763,177.946294899509,1794873.906012915,2879.977897967647,0.0,13571.309811938268,40702.5,158.0,230332.0,0.036985039710998535,8.106231689453125e-06,0.11233901977539062,8698128.003258036,5590.809827370902,28680125.035422344,33.0,2.0,178.0,1008.6666666666666,0.0,2422.0,0.09428596496582031,0.0,0.3526577949523926,3583876.318202963,0.0,21252310.225941423,2.0,0.0,5.0,0.0120611545314765,0.0,0.06522948741912843,4.041304482341775,0.0,9.857802689075472,27522337.79247698,0.0,101048196.22776924,0.01153975557185641,0.0,0.0651822,172.9008337439167,0.0,472.96153846153845,268.3460372960373,0.0,751.2307692307692,1.3437873720482418,0.0,2.0,0.004377777089557303,8.106231689453125e-06,0.0152097941214535,3.763566633410043,0.0,10.427898466587068,16735721.576128798,1827400.189905524,56700666.37808538,0.002113223047322716,8e-06,0.00933321212121212,338.6628216882593,79.0,1245.1915765942026,3215.3680698202165,158.0,17172.003873466754,3.9361883304749665,1.7272727272727273,13.500968366688184,0.705012,0.705012,0.705012,0.2079175,0.2079175,0.2079175,6.333333333333333,0.0,38.0,6.0,1830390.4324976117,3069.3819325930567,20902.284642697523,31.67985421513925,1813110.5651098057,17279.867387805883,244215.0,0.2219102382659912,52188768.01954822,198.0,6052.0,0.5657157897949219,21503257.90921778,12.0,0.072366927188859,24.247826894050647,165134026.75486186,0.06923853343113846,1037.4050024635003,1610.0762237762237,8.062724232289451,0.02626666253734382,22.581399800460257,100414329.45677279,0.012679338283936296,2031.976930129556,19292.2084189213,23.6171299828498,4.230072,1.247505,38.0,12.35048179626465,61.75240898132324,39.21424722671509,0.07617497444152832
1,1,0,1.0,0.0,0.0,41.0,1587942007.0,1587942187.0,1192043.804587451,369.25987502228526,8540179.526512856,614.1428934105022,184.0,1318.6452590772424,4316.411223102651,184.0,21785.792917594157,6.258189798850185,2.0,19.102823272845857,1178086.626071414,265.47337177456063,8468771.092215726,13957.178516037211,0.0,71408.4342971295,46759.625,78.0,336439.0,0.10208916664123535,0.0,0.6063721179962158,7129024.950743394,0.0,35132289.21904762,37.375,1.0,260.0,4918.0,106.0,19954.0,0.06653523445129395,0.0,0.30138397216796875,70424.04296264537,0.0,486550.023526235,5.75,1.0,21.0,0.006723199755890129,0.0,0.04095140099525452,4.518818371479014,0.0,13.404372215270994,6684506.914382161,0.0,30847958.52060255,0.0015552364941761778,0.0,0.004925025,190.40873006471588,84.3548888544378,351.5238095238095,626.3190174143538,106.0,2800.5,1.8502742479045549,1.0,4.25,0.14114120152808862,0.0,1.0820298535483224,4.6513704392247535,0.0,15.073729127645493,6668191.567545152,0.0,17320073.83672417,0.0376781342285363,0.0,0.29229584199134195,423.7341633457863,78.0,1234.2903702228045,3690.092205688297,78.0,21603.15827236916,4.4079155509456305,1.0,16.951885199774903,0.05562099999999999,0.052792999999999986,0.058449,0.013754100649350648,0.013633428571428572,0.013874772727272723,0.375,0.0,2.0,8.0,9536350.436699608,4913.143147284018,34531.28978482121,50.06551839080148,9424693.008571312,111657.42812829769,374077.0,0.8167133331298828,57032199.60594715,299.0,39344.0,0.5322818756103516,563392.343701163,46.0,0.05378559804712103,36.150546971832114,53476055.315057285,0.012441891953409423,1523.269840517727,5010.55213931483,14.802193983236439,1.129129612224709,37.21096351379803,53345532.54036122,0.3014250738282904,3389.8733067662906,29520.737645506375,35.263324407565044,0.4449679999999999,0.11003280519480518,3.0,12.314687592642647,86.20281314849854,73.19595885276794,0.0010440349578857422
