Acc,Pred,Reca
0.9878048780487805,0.9761904761904762,1.0
0.9620253164556962,0.9382992534891268,0.9743589743589743
0.9634146341463414,0.9413472706155632,0.975609756097561
0.9603960396039604,0.9516717578120357,0.9411764705882353
0.9649122807017544,0.9649122807017544,0.9298245614035088
