Acc,Pred,Reca
0.9523809523809523,0.9271201584081907,0.9647058823529412
0.967741935483871,0.9618748276812793,0.9487179487179487
0.9683544303797469,0.9404761904761905,1.0
0.9675675675675676,0.9679163034001743,0.9354838709677419
0.9299065420560748,0.9051042415528396,0.9158878504672897
