Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth,bytes_frame_dl_mean,bytes_frame_dl_std,bytes_frame_dl_min,bytes_frame_dl_25%,bytes_frame_dl_50%,bytes_frame_dl_75%,bytes_frame_dl_max,bytes_ip_dl_mean,bytes_ip_dl_std,bytes_ip_dl_min,bytes_ip_dl_25%,bytes_ip_dl_50%,bytes_ip_dl_75%,bytes_ip_dl_max,bytes_hdr_dl_mean,bytes_hdr_dl_std,bytes_hdr_dl_min,bytes_hdr_dl_25%,bytes_hdr_dl_50%,bytes_hdr_dl_75%,bytes_hdr_dl_max,num_of_packets_dl_mean,num_of_packets_dl_std,num_of_packets_dl_min,num_of_packets_dl_25%,num_of_packets_dl_50%,num_of_packets_dl_75%,num_of_packets_dl_max,packet_size_mean_dl_mean,packet_size_mean_dl_std,packet_size_mean_dl_min,packet_size_mean_dl_25%,packet_size_mean_dl_50%,packet_size_mean_dl_75%,packet_size_mean_dl_max,packet_size_std_dl_mean,packet_size_std_dl_std,packet_size_std_dl_min,packet_size_std_dl_25%,packet_size_std_dl_50%,packet_size_std_dl_75%,packet_size_std_dl_max,packet_size_max_dl_mean,packet_size_max_dl_std,packet_size_max_dl_min,packet_size_max_dl_25%,packet_size_max_dl_50%,packet_size_max_dl_75%,packet_size_max_dl_max,packet_size_min_dl_mean,packet_size_min_dl_std,packet_size_min_dl_min,packet_size_min_dl_25%,packet_size_min_dl_50%,packet_size_min_dl_75%,packet_size_min_dl_max,bytes_frame_ul_mean,bytes_frame_ul_std,bytes_frame_ul_min,bytes_frame_ul_25%,bytes_frame_ul_50%,bytes_frame_ul_75%,bytes_frame_ul_max,bytes_ip_ul_mean,bytes_ip_ul_std,bytes_ip_ul_min,bytes_ip_ul_25%,bytes_ip_ul_50%,bytes_ip_ul_75%,bytes_ip_ul_max,bytes_hdr_ul_mean,bytes_hdr_ul_std,bytes_hdr_ul_min,bytes_hdr_ul_25%,bytes_hdr_ul_50%,bytes_hdr_ul_75%,bytes_hdr_ul_max,num_of_packets_ul_mean,num_of_packets_ul_std,num_of_packets_ul_min,num_of_packets_ul_25%,num_of_packets_ul_50%,num_of_packets_ul_75%,num_of_packets_ul_max,packet_size_mean_ul_mean,packet_size_mean_ul_std,packet_size_mean_ul_min,packet_size_mean_ul_25%,packet_size_mean_ul_50%,packet_size_mean_ul_75%,packet_size_mean_ul_max,packet_size_std_ul_mean,packet_size_std_ul_std,packet_size_std_ul_min,packet_size_std_ul_25%,packet_size_std_ul_50%,packet_size_std_ul_75%,packet_size_std_ul_max,packet_size_max_ul_mean,packet_size_max_ul_std,packet_size_max_ul_min,packet_size_max_ul_25%,packet_size_max_ul_50%,packet_size_max_ul_75%,packet_size_max_ul_max,packet_size_min_ul_mean,packet_size_min_ul_std,packet_size_min_ul_min,packet_size_min_ul_25%,packet_size_min_ul_50%,packet_size_min_ul_75%,packet_size_min_ul_max
0,0,1,21,1588235649,1588235889,3,1,1,4478960.286956522,470748.62678654405,2697371.0,4190792.0,4542830.0,4847332.0,5188124.0,4429993.886956521,465673.79861068487,2667761.0,4145019.0,4493144.0,4794468.0,5131732.0,33.56521739130435,67.7823051011158,0.0,0.0,0.0,50.0,320.0,3497.6,362.7160408856899,2115.0,3269.5,3552.0,3781.5,4028.0,1280.3918628450872,5.0287001241449065,1268.3469990160709,1276.5164659703355,1280.5616250343123,1284.6997941504746,1290.5095076842929,114.30644112305787,23.540476184664545,57.551063213839726,97.11048804934454,115.08116565956969,134.824608876524,164.59322716327858,1298.3652173913044,20.0553315459316,1294.0,1294.0,1294.0,1294.0,1392.0,66.4608695652174,3.9432085887086417,54.0,66.0,68.0,69.0,70.0,51166.034782608695,14759.616505341337,25620.0,39056.0,48956.0,64395.0,83190.0,43415.391304347824,12920.10239333689,21196.0,32782.5,41284.0,54835.0,71136.0,32.52173913043478,61.6897085201395,0.0,0.0,0.0,64.0,256.0,553.6173913043478,133.85351921847294,316.0,442.0,541.0,660.5,861.0,91.45750200486778,6.888377722752574,78.64691943127963,85.70269206549119,93.69181380417335,96.33594030741276,115.10335917312662,33.385361914973195,23.86889892518955,3.0873503552816124,21.66303893261273,25.755478496786534,31.996311595660536,118.57227994288631,545.7478260869565,346.37640117232627,94.0,337.0,572.0,584.0,1392.0,71.24347826086957,3.294310098282503,65.0,66.0,73.0,73.0,76.0
0,0,1,24,1588235153,1588235394,3,1,1,1429151.147826087,1024154.8139615678,380210.0,777380.0,913590.0,1288603.5,4008102.0,1413158.0347826087,1012743.1279973767,375702.0,768602.0,903440.0,1274078.5,3963610.0,71.51304347826087,123.8007996188636,0.0,0.0,0.0,128.0,512.0,1142.3652173913044,815.170365687656,322.0,630.0,738.0,1037.5,3178.0,1248.5744623698356,15.833319714242512,1180.776397515528,1240.0907617504051,1252.1065194157463,1259.6939891918641,1270.8942172073343,209.1572711131621,32.57511317328276,155.78034636476733,186.51351066361724,205.090214499796,233.6389841326807,332.6919559886723,1298.2608695652175,20.072712976943787,1294.0,1294.0,1294.0,1294.0,1392.0,65.75652173913043,1.2396328286883422,62.0,66.0,66.0,66.0,67.0,14669.382608695652,11237.594475986061,5502.0,7304.0,9027.0,18743.0,50041.0,12518.617391304348,9685.044772136645,4606.0,6114.0,7770.0,16104.0,43265.0,63.68695652173913,121.83641356540556,0.0,0.0,0.0,96.0,576.0,153.62608695652173,111.71584103457553,57.0,83.0,93.0,183.5,484.0,93.76453575517199,9.483121836466404,82.76785714285714,85.20286144578313,91.63207547169812,101.32585378693163,125.91549295774648,77.36315181268405,46.609678598282905,32.13467572443831,38.19299166800242,50.18253032506819,119.3801000169706,198.77730100233052,780.2086956521739,480.46298022045244,336.0,337.0,572.0,1333.0,1434.0,71.4695652173913,4.191306246854304,65.0,66.0,73.0,75.0,76.0
0,0,0,24,1588235401,1588235642,3,1,1,1000710.8869565218,957741.1338205776,247917.0,421551.0,551818.0,905916.0,3468590.0,989400.1043478261,947035.6204410222,245019.0,416735.0,545588.0,895787.0,3429838.0,48.278260869565216,150.660507626758,0.0,0.0,0.0,64.0,912.0,807.9130434782609,764.8128490857229,207.0,345.0,445.0,723.5,2768.0,1229.9482375445366,17.97456792144428,1172.7477064220184,1219.2753155479058,1231.4,1241.6064880515455,1271.802603947921,249.50253868349606,36.0854177520933,153.54653399949234,228.16011388659604,248.4308087669774,273.59800069813497,347.41522049345986,1300.817391304348,25.041573365980476,1294.0,1294.0,1294.0,1294.0,1392.0,66.83478260869565,1.8157712332848304,62.0,66.0,68.0,68.0,69.0,11793.269565217392,10735.211442137455,3745.0,5533.0,6566.0,10351.5,46067.0,10263.860869565216,9440.244510555298,3241.0,4804.0,5627.0,9304.0,41419.0,47.130434782608695,163.84484111602544,0.0,0.0,0.0,64.0,1020.0,109.24347826086957,94.45825136510558,35.0,52.0,65.0,99.0,352.0,107.04095637133129,13.51674366942805,87.72727272727273,98.7968954248366,103.74545454545455,111.7994246260069,150.86764705882354,100.40092297547776,44.16513598294438,48.84484347718811,72.25569615279984,86.29030016384729,110.41096221562042,235.49759303886586,631.6,330.53464929711214,310.0,536.0,546.0,548.0,1392.0,72.12173913043478,4.573278270767746,65.0,66.0,74.0,76.0,76.0
0,0,0,21,1588235897,1588236137,3,1,1,2971939.0956521737,1783936.0457658612,146827.0,1121077.5,4078594.0,4620916.5,5063162.0,2939237.0434782607,1764551.8303187257,145049.0,1108428.5,4033528.0,4570607.5,5007414.0,39.30434782608695,98.09735353415134,0.0,0.0,0.0,32.0,392.0,2335.8608695652174,1384.7189143291832,127.0,903.5,3219.0,3612.5,3982.0,1257.7004988325514,31.897788250449597,1143.4675324675325,1250.040941393132,1265.082722513089,1280.1787210731839,1291.3241159266151,177.07801365974336,72.85033688532728,51.64920614359285,121.18817295452592,176.6425842798661,208.39720766042026,383.509649869807,1298.2608695652175,20.072712976943787,1294.0,1294.0,1294.0,1294.0,1392.0,67.3913043478261,1.3291314415873317,65.0,66.0,68.0,69.0,69.0,44876.26956521739,33859.545803816276,2916.0,10849.5,52878.0,69529.0,116679.0,38971.8,30029.125165061792,2566.0,9239.5,45794.0,59867.0,106655.0,45.982608695652175,122.4720507040742,0.0,0.0,0.0,32.0,552.0,421.74782608695654,287.05772521373075,25.0,117.0,508.0,697.0,866.0,101.84854048846266,16.381342693802893,86.72254335260115,91.86526597602142,97.64285714285714,104.35515480895916,172.10185185185185,79.57232446039524,54.74027808535765,34.72351646544388,44.752239246110605,58.556718778112526,95.81839854649242,286.9035339174971,722.3739130434783,354.3142242260953,314.0,560.0,564.0,1040.0,1434.0,71.8695652173913,3.6116811926547516,66.0,68.0,73.0,74.0,76.0
0,0,0,30,1588236392,1588236633,3,1,1,2389475.452173913,1562218.5614369872,564473.0,1005751.0,1813728.0,3799389.5,5183511.0,2362905.7652173913,1545226.906137704,557865.0,994313.0,1792980.0,3757298.5,5127287.0,31.930434782608696,95.93855139903953,0.0,0.0,0.0,16.0,552.0,1897.8347826086956,1213.9781706355177,472.0,814.5,1454.0,3006.5,4016.0,1247.9846260416512,21.536820402772943,1195.917372881356,1232.1510138806043,1244.0575745202123,1262.2743355626176,1292.360568383659,206.59800312174022,56.74152622988979,43.58689557310536,182.9765264948082,221.0161721811994,246.11099938965378,301.66713955618945,1298.2608695652175,20.072712976943787,1294.0,1294.0,1294.0,1294.0,1392.0,66.54782608695652,2.359168297771111,57.0,66.0,66.0,68.0,69.0,29678.11304347826,23539.82711586905,6289.0,10769.5,16765.0,48363.0,78226.0,25314.61739130435,20174.960721100317,5337.0,9096.5,13965.0,41451.0,66424.0,30.017391304347825,89.84879917079171,0.0,0.0,0.0,16.0,532.0,311.67826086956524,241.79992264978108,68.0,114.0,181.0,493.5,843.0,94.19761785536889,7.467158603903951,83.65071770334929,89.38632410009367,92.80882352941177,95.65275227486025,120.04237288135593,66.84368020440162,29.807221759274647,28.985995744092264,49.22676821102095,58.5660077286721,73.52659056068133,179.40273360917962,629.1130434782609,268.9032554531231,317.0,557.0,567.0,571.0,1392.0,72.61739130434782,4.040545839224087,66.0,70.0,74.0,76.0,76.0
0,0,1,30,1588236144,1588236385,3,1,1,2707051.460869565,1517019.4688794375,355739.0,1299554.5,1884866.0,4467644.0,5055475.0,2677260.0695652175,1500435.321040073,351679.0,1285239.5,1864006.0,4418609.0,5000329.0,39.33913043478261,68.34572676955213,0.0,0.0,0.0,64.0,320.0,2127.9565217391305,1184.6875699710604,290.0,1022.5,1490.0,3492.0,3939.0,1268.4037067164425,13.395496861059968,1205.6427457098284,1264.66660264618,1270.3153241650296,1276.028990004197,1286.8533052409798,156.70415206279546,37.35547975960774,84.67673473311125,136.99643672952726,151.9884227295671,175.47098258680717,293.5552187257706,1298.3478260869565,20.058267525133868,1294.0,1294.0,1294.0,1294.0,1392.0,66.63478260869566,3.101585431544418,54.0,66.0,68.0,68.0,70.0,35415.382608695654,24082.16902700645,4332.0,12813.5,24745.0,59362.5,78443.0,30235.50434782609,20682.640658789078,3688.0,10615.5,21101.0,50906.5,67789.0,28.904347826086955,53.77029994680319,0.0,0.0,0.0,32.0,256.0,369.9913043478261,243.49510948841456,46.0,136.0,246.0,625.5,761.0,93.46647455146501,7.111456868503666,81.47741935483872,86.60947204968943,94.67094017094017,98.87699441340783,108.20089285714286,46.13450116396725,26.79871332673262,19.487887474883397,30.95166341055356,36.21115851358902,46.35825376349507,147.94422683369766,617.1391304347826,304.8144643318356,344.0,357.0,582.0,593.0,1392.0,71.73913043478261,3.82303029555512,66.0,66.0,73.0,75.0,76.0
0,0,1,26,1588237136,1588237376,3,1,1,2071763.3565217392,554931.8553039088,871441.0,1664025.0,2059040.0,2438956.5,3331637.0,2048903.5478260869,548872.7601369033,861851.0,1645587.0,2036430.0,2412195.5,3295013.0,27.47826086956522,85.31225903003943,0.0,0.0,0.0,0.0,464.0,1632.8434782608695,433.11447762068366,685.0,1317.0,1622.0,1914.0,2616.0,1268.1587740214081,14.025455537869853,1222.0213903743315,1265.4624011404228,1273.022105263158,1276.6022727272727,1285.5500218435998,157.99060702152443,39.30157810665402,95.51052511245963,135.2362779563365,146.10510883250765,168.93866871292744,271.85641179372794,1298.3478260869565,20.058267525133868,1294.0,1294.0,1294.0,1294.0,1392.0,66.4,4.1375473708000055,54.0,66.0,68.0,68.0,69.0,21591.217391304348,7664.24423756369,7143.0,17103.5,20451.0,25232.5,48224.0,18301.217391304348,6593.255906782813,5967.0,14587.5,17123.0,21446.5,41462.0,26.434782608695652,77.7232077642941,0.0,0.0,0.0,0.0,416.0,235.0,78.54152996870229,84.0,177.5,234.0,291.0,483.0,91.60546086672852,7.045893759554258,78.64761904761905,86.56496237726522,89.96601941747574,96.43584367173395,110.94117647058823,51.01792787009569,35.78041028361628,3.0829205460035003,32.51726834113017,40.76989360748774,46.18336123851104,168.101052525122,624.8434782608696,296.46989111657325,89.0,467.0,580.0,590.0,1392.0,72.22608695652174,3.3220709815425855,66.0,73.0,73.0,75.0,76.0
0,0,0,26,1588237383,1588237624,3,1,1,1283243.2869565217,1351775.495225425,135553.0,304566.0,474982.0,2714519.0,3856625.0,1268971.5652173914,1337019.2978255453,133845.0,301031.0,469382.0,2684111.0,3814569.0,54.53913043478261,118.3729822597276,0.0,0.0,0.0,64.0,648.0,1019.408695652174,1054.1400410948784,122.0,254.0,383.0,2170.0,3004.0,1223.8797525292434,42.01461663770024,1111.0901639344263,1191.0375051642222,1226.3253012048192,1253.4931487300667,1287.457597173145,249.86896256388684,84.94740219342927,83.89869882720352,206.10923387949043,261.37775714496087,314.17607946090675,410.50538632073244,1300.904347826087,25.021034629148403,1294.0,1294.0,1294.0,1294.0,1392.0,65.89565217391305,3.9233308285481687,54.0,66.0,68.0,68.0,69.0,15071.382608695652,14814.301708669374,2700.0,4452.5,6305.0,31815.0,47962.0,13113.695652173914,12902.574915172847,2392.0,3829.5,5449.0,27903.0,41774.0,49.321739130434786,114.87747460832992,0.0,0.0,0.0,64.0,652.0,139.83478260869566,137.67314014142227,22.0,40.5,59.0,307.0,442.0,109.3001814490673,10.962065760303123,95.78571428571429,102.18236711394471,106.90851735015772,113.46428571428572,149.5818181818182,102.4466093917525,36.79716426153559,50.451968051275394,82.56060428080045,93.09223285730864,113.50753269689933,235.971392018693,652.4521739130435,282.03089427256015,315.0,565.0,568.0,571.0,1392.0,71.8,4.6229784581545905,65.0,66.0,75.0,76.0,77.0
0,0,0,27,1588236888,1588237128,3,1,1,1682784.947826087,1036220.8578207829,185108.0,922115.5,1596424.0,2184053.0,4372912.0,1663837.956521739,1024751.3812041675,182868.0,911426.5,1578588.0,2159420.0,4323688.0,40.417391304347824,99.16900182496332,0.0,0.0,0.0,64.0,520.0,1353.3565217391304,819.5130688542333,160.0,763.5,1282.0,1751.0,3516.0,1226.8188771099242,42.96613971527454,1115.1785714285713,1215.562750853424,1243.7178612059158,1258.2056169921239,1270.4197814836114,247.53363588544582,71.89285539024885,153.90945554370657,191.17864593156784,225.02932577985808,279.27523699061237,405.63213922569804,1298.304347826087,20.06444612927173,1294.0,1294.0,1294.0,1294.0,1392.0,65.6086956521739,3.1586574212480674,54.0,66.0,66.0,67.0,69.0,19081.513043478262,10966.500725587084,3108.0,11175.0,17411.0,24751.0,48132.0,16366.608695652174,9484.460400169313,2730.0,9777.5,14830.0,20985.0,41384.0,41.356521739130436,95.91207516905352,0.0,0.0,0.0,64.0,500.0,193.9217391304348,108.60657695716408,27.0,111.5,196.0,262.0,482.0,100.09258826412226,12.214412457384988,84.59748427672956,90.4531801730226,94.96666666666667,109.5855759763702,141.6054054054054,81.28639207123051,42.95941930500955,32.418577211291364,47.008600703040315,68.5615590891972,115.70945973067433,200.45696706888805,644.895652173913,265.0789148938132,314.0,542.0,563.0,575.0,1392.0,71.18260869565218,4.225201352402602,65.0,66.0,73.0,75.0,76.0
0,0,1,27,1588236640,1588236880,3,1,1,3038592.565217391,1023424.3158624867,954553.0,2094978.5,3227541.0,3954783.5,4645196.0,3005084.6,1012217.7589012921,943619.0,2071829.5,3191435.0,3911397.5,4594460.0,111.30434782608695,325.65885104144235,0.0,0.0,0.0,0.0,1716.0,2393.426086956522,800.6283613498285,781.0,1653.5,2579.0,3141.0,3624.0,1268.3749191772263,10.025448242643517,1222.2189500640204,1265.259011616909,1270.6694560669457,1274.631491964894,1283.24410933082,157.40434976126664,29.29850466218688,102.86538108079841,138.80154241619002,150.0030112342485,170.8166220636533,270.1851965025858,1317.0434782608695,57.59468044763987,1294.0,1294.0,1294.0,1294.0,1484.0,65.67826086956522,1.2106821774763539,62.0,66.0,66.0,66.0,67.0,28314.391304347828,13972.55937932259,11183.0,15579.0,26451.0,38250.5,63982.0,23930.808695652173,12274.177932165152,9321.0,12906.0,21929.0,32242.0,57780.0,111.9304347826087,325.5557117207742,0.0,0.0,0.0,0.0,1696.0,313.11304347826086,131.32000323419092,125.0,189.0,312.0,422.5,595.0,88.69202505313733,13.58940211944002,80.15463917525773,81.61823277283219,83.72413793103448,89.71821650538902,147.15366430260048,57.636068056866876,56.886750238261115,23.069354963507713,31.200144545374826,37.176834082624715,43.879536331371995,284.1388737746913,683.5217391304348,352.9748101898035,343.0,579.0,588.0,591.0,1434.0,71.86086956521739,3.8772547634094647,65.0,66.0,73.0,75.0,76.0
