Vid_pltform,Vid_pltform_ml,Vid_type,Vid_num,Vid_begin,Vid_end,time,loc,bandwidth,bytes_frame_dl_mean,bytes_frame_dl_std,bytes_frame_dl_min,bytes_frame_dl_25%,bytes_frame_dl_50%,bytes_frame_dl_75%,bytes_frame_dl_max,bytes_ip_dl_mean,bytes_ip_dl_std,bytes_ip_dl_min,bytes_ip_dl_25%,bytes_ip_dl_50%,bytes_ip_dl_75%,bytes_ip_dl_max,bytes_hdr_dl_mean,bytes_hdr_dl_std,bytes_hdr_dl_min,bytes_hdr_dl_25%,bytes_hdr_dl_50%,bytes_hdr_dl_75%,bytes_hdr_dl_max,num_of_packets_dl_mean,num_of_packets_dl_std,num_of_packets_dl_min,num_of_packets_dl_25%,num_of_packets_dl_50%,num_of_packets_dl_75%,num_of_packets_dl_max,packet_size_mean_dl_mean,packet_size_mean_dl_std,packet_size_mean_dl_min,packet_size_mean_dl_25%,packet_size_mean_dl_50%,packet_size_mean_dl_75%,packet_size_mean_dl_max,packet_size_std_dl_mean,packet_size_std_dl_std,packet_size_std_dl_min,packet_size_std_dl_25%,packet_size_std_dl_50%,packet_size_std_dl_75%,packet_size_std_dl_max,packet_size_max_dl_mean,packet_size_max_dl_std,packet_size_max_dl_min,packet_size_max_dl_25%,packet_size_max_dl_50%,packet_size_max_dl_75%,packet_size_max_dl_max,packet_size_min_dl_mean,packet_size_min_dl_std,packet_size_min_dl_min,packet_size_min_dl_25%,packet_size_min_dl_50%,packet_size_min_dl_75%,packet_size_min_dl_max,bytes_frame_ul_mean,bytes_frame_ul_std,bytes_frame_ul_min,bytes_frame_ul_25%,bytes_frame_ul_50%,bytes_frame_ul_75%,bytes_frame_ul_max,bytes_ip_ul_mean,bytes_ip_ul_std,bytes_ip_ul_min,bytes_ip_ul_25%,bytes_ip_ul_50%,bytes_ip_ul_75%,bytes_ip_ul_max,bytes_hdr_ul_mean,bytes_hdr_ul_std,bytes_hdr_ul_min,bytes_hdr_ul_25%,bytes_hdr_ul_50%,bytes_hdr_ul_75%,bytes_hdr_ul_max,num_of_packets_ul_mean,num_of_packets_ul_std,num_of_packets_ul_min,num_of_packets_ul_25%,num_of_packets_ul_50%,num_of_packets_ul_75%,num_of_packets_ul_max,packet_size_mean_ul_mean,packet_size_mean_ul_std,packet_size_mean_ul_min,packet_size_mean_ul_25%,packet_size_mean_ul_50%,packet_size_mean_ul_75%,packet_size_mean_ul_max,packet_size_std_ul_mean,packet_size_std_ul_std,packet_size_std_ul_min,packet_size_std_ul_25%,packet_size_std_ul_50%,packet_size_std_ul_75%,packet_size_std_ul_max,packet_size_max_ul_mean,packet_size_max_ul_std,packet_size_max_ul_min,packet_size_max_ul_25%,packet_size_max_ul_50%,packet_size_max_ul_75%,packet_size_max_ul_max,packet_size_min_ul_mean,packet_size_min_ul_std,packet_size_min_ul_min,packet_size_min_ul_25%,packet_size_min_ul_50%,packet_size_min_ul_75%,packet_size_min_ul_max
0,0,1,21,1588235649,1588235889,3,1,1,4615687.64,599489.2041951825,2697371.0,4399147.0,4837402.0,5042545.0,5188124.0,4565277.0,593057.2785411766,2667761.0,4351057.0,4784468.0,4987511.0,5131732.0,38.4,78.38367176906169,0.0,0.0,0.0,0.0,192.0,3600.76,459.54935172042906,2115.0,3435.0,3781.0,3926.0,4028.0,1281.4537259561503,4.99714575682656,1273.6170875129712,1276.721974522293,1282.1545993300695,1285.3649671882888,1289.1189008731383,111.7092891720168,22.52430808895287,73.6292645981434,96.78802519768277,110.79114006014,132.60868428460338,143.65391671709813,1313.6,40.00833246545858,1294.0,1294.0,1294.0,1294.0,1392.0,65.24,3.8109491381194442,60.0,62.0,66.0,68.0,70.0,62600.44,13675.844227688469,40644.0,51768.0,64579.0,74144.0,83190.0,53522.28,11684.46273019574,34736.0,44194.0,54639.0,63434.0,71136.0,32.0,65.31972647421809,0.0,0.0,0.0,0.0,160.0,648.44,146.954097141477,387.0,532.0,661.0,770.0,861.0,96.99882546224524,6.182974342610602,87.37575757575758,94.65374677002583,96.53636363636363,98.14856429463171,115.10335917312662,46.030925951496855,35.710907036750584,18.15281654147229,22.51825055173719,26.291802893509637,53.46959013139446,118.57227994288631,696.24,371.78457920324416,336.0,572.0,581.0,709.0,1392.0,69.88,3.711693234450642,65.0,66.0,73.0,73.0,73.0
0,0,1,24,1588235153,1588235394,3,1,1,3128837.6,837489.7782672236,380210.0,2947920.0,3379402.0,3562145.0,4008102.0,3093860.56,828250.1495147807,375702.0,2914936.0,3341644.0,3522231.0,3963610.0,148.48,192.59740392850574,0.0,0.0,104.0,128.0,512.0,2498.36,660.0240450165433,322.0,2356.0,2697.0,2842.0,3178.0,1248.6612612298857,16.088145407561992,1180.776397515528,1249.408748655432,1252.1065194157463,1256.1422189128816,1261.2026431718061,209.61796853638742,31.623371589212997,175.61770435654898,188.563347603518,204.79037724259095,214.575134309381,332.6919559886723,1313.6,40.00833246545858,1294.0,1294.0,1294.0,1294.0,1392.0,64.4,2.0,62.0,62.0,66.0,66.0,66.0,32570.96,10203.244767719729,6326.0,28164.0,32630.0,36919.0,50041.0,27877.6,8883.669179079854,5528.0,24020.0,27789.0,31529.0,43265.0,151.04,209.65139319037849,0.0,0.0,96.0,96.0,576.0,335.24,96.20649666212776,57.0,303.0,339.0,385.0,484.0,97.04757443494083,6.010372890405517,86.68683274021352,93.68229166666667,95.8935064935065,100.04075235109718,110.98245614035088,101.8023933904203,22.80913543298405,56.89462199256315,84.45889472742088,104.95773924804796,119.628432729952,140.1138078884366,1203.52,359.8718660856945,580.0,707.0,1434.0,1434.0,1434.0,69.16,3.869539162915053,65.0,66.0,70.0,73.0,76.0
0,0,0,24,1588235401,1588235642,3,1,1,2719356.6,534043.2626473252,1666337.0,2321072.0,2776008.0,3212312.0,3468590.0,2688757.08,528365.0192201347,1647591.0,2294500.0,2744872.0,3176920.0,3429838.0,145.28,300.57438347271045,0.0,0.0,0.0,64.0,912.0,2185.68,406.12813249022776,1339.0,1898.0,2224.0,2528.0,2768.0,1241.7160617387517,19.015664010061737,1204.2601115760112,1223.6638488314272,1244.6641888937472,1253.920471281296,1271.802603947921,225.0849235597934,41.07276387522272,153.54653399949234,199.49792979357005,220.2343123754383,264.8018265430435,300.5679166333826,1325.36,46.657332399813285,1294.0,1294.0,1294.0,1392.0,1392.0,65.2,2.7688746209726918,62.0,62.0,66.0,68.0,68.0,30939.92,6629.108769409856,18768.0,26202.0,29490.0,35968.0,46067.0,27008.16,6183.176655786787,16220.0,22575.0,25500.0,31670.0,41419.0,152.8,331.2722948472047,0.0,0.0,0.0,64.0,1020.0,280.84,40.636272794963205,182.0,250.0,282.0,307.0,352.0,109.76159740430991,14.530767060235132,97.40520446096654,100.79530201342281,103.47368421052632,114.0,150.68016194331983,116.71914886044755,51.00150386115502,71.17747943599534,79.06965942551332,88.04579667034116,155.69466339388308,235.49759303886586,875.4,409.92824575365216,545.0,548.0,553.0,1392.0,1392.0,69.64,4.572380853195265,65.0,66.0,66.0,73.0,76.0
0,0,0,21,1588235897,1588236137,3,1,1,4281688.44,636601.6503845556,2257939.0,4168454.0,4412563.0,4734441.0,5049716.0,4234659.08,629902.8999097083,2232543.0,4122702.0,4364011.0,4682739.0,4994654.0,64.0,130.63945294843617,0.0,0.0,0.0,64.0,384.0,3359.24,478.7758069632731,1814.0,3268.0,3462.0,3693.0,3933.0,1273.231692121862,11.605932976960478,1244.7293274531423,1266.4854223023744,1275.5367197062424,1282.1705406111257,1286.7536617842877,143.64685235999025,39.80180907355588,88.13512373920375,112.4510638836273,140.10800017000705,174.45672384587266,227.1047605645955,1313.6,40.00833246545858,1294.0,1294.0,1294.0,1294.0,1392.0,66.64,1.3190905958272918,65.0,66.0,66.0,68.0,69.0,74527.92,23948.5556887397,37083.0,59013.0,69581.0,86860.0,116679.0,65577.44,22843.22858288644,32337.0,50389.0,60531.0,76710.0,106655.0,62.72,123.75631970395153,0.0,0.0,0.0,64.0,352.0,639.32,116.8816067651365,339.0,606.0,693.0,725.0,759.0,115.54419504293674,25.757127357879384,90.73031496062993,95.97379310344827,101.4375,121.7244094488189,172.10185185185185,128.98397625356472,89.45230809905566,41.21694215156551,45.702567114039375,104.45705323145047,184.0293316729424,286.9035339174971,1009.48,381.30118454226357,551.0,560.0,1234.0,1274.0,1392.0,70.52,3.2675168961562644,66.0,66.0,73.0,73.0,73.0
0,0,0,30,1588236392,1588236633,3,1,1,4311962.2,684472.2173432851,2335465.0,4013763.0,4393588.0,4873279.0,5183511.0,4264477.56,677332.6846102584,2309061.0,3969005.0,4344868.0,4820163.0,5127287.0,95.68,189.0535021274842,0.0,0.0,0.0,64.0,552.0,3391.76,510.381252921121,1886.0,3197.0,3480.0,3794.0,4016.0,1269.553080825132,13.914143869439009,1238.3165429480382,1258.8870337477797,1268.1065639117726,1281.739075203252,1292.360568383659,152.67671512512356,52.1972099798071,43.58689557310536,113.29879356610553,167.67306674820549,190.37958910845833,242.41437799669143,1313.6,40.00833246545858,1294.0,1294.0,1294.0,1294.0,1392.0,65.16,4.459820624195551,57.0,65.0,68.0,68.0,69.0,60640.28,10430.889781158014,43910.0,50480.0,62875.0,68815.0,78226.0,52067.24,8778.14977315835,38305.0,44124.0,53452.0,58990.0,66424.0,86.88,177.4054489956082,0.0,0.0,0.0,64.0,532.0,612.36,126.24080164510997,384.0,504.0,604.0,728.0,843.0,99.89479420151942,7.586360730201774,92.19208211143695,93.9686847599165,96.96946564885496,106.19598765432099,114.34895833333333,68.08291880822891,35.87553755186565,28.985995744092264,38.54150197897508,52.719196643540755,110.57039340384625,137.60480134458098,851.12,373.99791888904053,554.0,569.0,603.0,1274.0,1392.0,70.4,3.227486121839514,66.0,66.0,73.0,73.0,73.0
0,0,1,30,1588236144,1588236385,3,1,1,3859301.64,1118360.3201058414,772817.0,3989675.0,4296550.0,4527391.0,4755544.0,3816784.2,1106300.7065850135,763843.0,3945883.0,4249426.0,4477663.0,4703338.0,52.48,54.556637237522864,0.0,0.0,64.0,96.0,128.0,3036.96,861.5592686132123,641.0,3128.0,3366.0,3544.0,3729.0,1265.3177930409083,21.25461052646334,1205.6427457098284,1261.7610550814586,1274.6650524616625,1277.1197960917586,1284.2079177057356,163.39667957306003,51.60250988630134,98.0759990806316,133.58048940335078,142.75983217599284,180.17628296786364,293.5552187257706,1313.6,40.00833246545858,1294.0,1294.0,1294.0,1294.0,1392.0,66.0,2.1984843263788196,62.0,66.0,66.0,68.0,68.0,52993.56,18756.73002569122,10378.0,49474.0,55976.0,66459.0,75839.0,45359.64,16131.69738403247,9006.0,42488.0,47842.0,56631.0,65367.0,24.32,26.58119636133784,0.0,0.0,32.0,32.0,64.0,545.28,188.80954248483664,98.0,499.0,596.0,678.0,750.0,97.38287564668315,4.445425401997635,89.05103668261563,95.03107344632768,98.28304821150856,99.724,105.89795918367346,52.2918131994766,27.75738197018844,25.675504006129632,30.931255989507353,37.149492740875665,76.03599965636975,111.12334476129269,778.44,359.00233054025335,344.0,591.0,614.0,1000.0,1392.0,69.92,3.546359635833155,66.0,66.0,73.0,73.0,73.0
0,0,1,26,1588237136,1588237376,3,1,1,2326423.8,520248.10979882476,1607357.0,1881215.0,2326854.0,2752179.0,3265079.0,2300459.96,514751.9135578387,1589255.0,1859669.0,2300786.0,2721463.0,3229085.0,8.0,16.32993161855452,0.0,0.0,0.0,0.0,40.0,1854.56,392.76828198485345,1293.0,1521.0,1862.0,2182.0,2571.0,1251.4313572195806,17.161851997304687,1222.0213903743315,1238.3491655969192,1249.6530612244899,1269.8925909688733,1274.8963660834454,201.5362962511899,44.87465368089834,134.7582037138238,150.83697099765283,211.076307045309,233.236226581956,271.85641179372794,1313.6,40.00833246545857,1294.0,1294.0,1294.0,1294.0,1392.0,63.84,5.5578772926361015,54.0,62.0,66.0,68.0,69.0,21769.88,2786.098247250684,17066.0,19994.0,21240.0,23243.0,27461.0,18372.36,2221.6703903444663,14587.0,16911.0,18258.0,19365.0,23023.0,12.8,26.127890589687237,0.0,0.0,0.0,0.0,64.0,242.68,44.65956411191971,177.0,206.0,241.0,277.0,317.0,90.82840829319457,8.310953531118614,82.6198347107438,84.22307692307692,87.44915254237289,94.28155339805825,107.73195876288659,70.84259396107275,40.79106932835176,40.84706601107695,44.87645697392503,46.361560657108676,85.10426700033685,153.13140976306568,773.28,340.1491731578955,343.0,588.0,590.0,1002.0,1392.0,71.76,3.6318039594669753,66.0,70.0,73.0,75.0,76.0
0,0,0,26,1588237383,1588237624,3,1,1,2967673.88,640868.2452945067,1580986.0,2658044.0,3170339.0,3425459.0,3855046.0,2934859.0,633952.232516641,1563164.0,2628238.0,3134807.0,3387841.0,3812990.0,127.68,211.52752381979357,0.0,0.0,0.0,96.0,648.0,2343.92,494.8357404230216,1273.0,2129.0,2538.0,2687.0,3004.0,1264.9302021954218,16.422319097895272,1237.4887730553328,1250.8877961555654,1273.8397705544933,1277.7103825136612,1287.457597173145,166.21047037686552,50.63676599803372,83.89869882720352,127.57546679620258,143.14840053277143,212.68122278532684,242.05411490234366,1325.36,46.657332399813285,1294.0,1294.0,1294.0,1392.0,1392.0,63.0,4.654746681256314,57.0,58.0,62.0,68.0,69.0,35974.44,8643.707032093733,11792.0,32249.0,38576.0,41915.0,47962.0,31428.92,7651.171712663798,10084.0,29007.0,33606.0,36982.0,41774.0,124.48,217.04168570422902,0.0,0.0,0.0,96.0,652.0,324.68,76.40010907496578,122.0,315.0,335.0,369.0,442.0,110.87925484727178,10.96983534822715,96.65573770491804,104.74680306905371,108.08059701492537,116.65799256505576,146.58636363636364,111.34028981247552,38.434296595740186,66.19644673056673,86.19986350119173,93.2881246730818,154.91358480048706,197.47360420953515,928.12,375.4453266899634,565.0,580.0,811.0,1392.0,1392.0,69.12,4.447096431006042,65.0,66.0,66.0,75.0,75.0
0,0,0,27,1588236888,1588237128,3,1,1,3002182.24,1015597.017394296,1108669.0,2253465.0,3200880.0,3946360.0,4372912.0,2968371.12,1004548.4154909824,1095453.0,2227873.0,3164326.0,3902694.0,4323688.0,105.92,191.80934978948932,0.0,0.0,0.0,96.0,520.0,2415.08,789.4741878828802,944.0,1828.0,2611.0,3122.0,3516.0,1237.021137444293,22.89200295722129,1174.4375,1226.5421573245408,1238.5845576742731,1256.4610778443114,1266.215933558905,236.00317874987252,46.908079502116934,166.12651791471288,197.51066146561328,236.98316929012498,261.1024323497278,346.26601766857675,1313.8,39.90822805721481,1294.0,1294.0,1294.0,1295.0,1392.0,64.4,2.0,62.0,62.0,66.0,66.0,66.0,34524.84,8178.12287793884,17076.0,29347.0,34780.0,41381.0,48132.0,29967.56,6983.80825004047,14906.0,26113.0,30285.0,36299.0,41384.0,100.64,181.599118940594,0.0,0.0,0.0,96.0,500.0,325.52,91.93662672370209,155.0,254.0,331.0,403.0,482.0,107.98547999732597,12.80744149483695,93.35045317220543,99.55454545454545,102.61363636363636,117.5596590909091,141.6054054054054,116.44049884265137,44.31747090832611,70.39151349012424,82.36526666064057,95.02684723282857,161.31414111171733,200.45696706888805,874.48,379.8518483128214,573.0,573.0,579.0,1274.0,1392.0,69.64,4.572380853195266,65.0,66.0,66.0,73.0,76.0
0,0,1,27,1588236640,1588236880,3,1,1,3721053.04,1024777.3742260429,954553.0,3724807.0,4188316.0,4398985.0,4645196.0,3680058.8,1013766.5864181542,943619.0,3683605.0,4142270.0,4350727.0,4594460.0,85.6,218.8241302964552,0.0,0.0,0.0,0.0,660.0,2928.16,786.5645067846206,781.0,2943.0,3289.0,3445.0,3624.0,1266.4571338212393,17.14053469021195,1222.2189500640204,1265.649677200136,1273.8130053908355,1277.4668693009119,1281.7869757174392,159.99129475365746,44.859588193133405,108.00037244597635,129.0280223753111,140.92770366769088,171.00380998669928,270.1851965025858,1339.2,64.33765097773879,1294.0,1294.0,1294.0,1392.0,1454.0,64.32,1.973153144926499,62.0,62.0,65.0,66.0,67.0,38457.72,11926.174598056718,14324.0,35329.0,38835.0,47048.0,54542.0,32451.16,10116.7896039208,12574.0,29337.0,32437.0,39600.0,46604.0,96.48,247.49496964584955,0.0,0.0,0.0,0.0,768.0,429.04,132.05348663830628,125.0,390.0,449.0,532.0,595.0,90.52275381578085,7.851316321632046,81.96213808463251,84.97811816192561,88.6621359223301,95.51895734597156,114.592,59.92080620162446,40.478461271111684,26.945056868136543,34.26538496156801,36.50392313126135,85.58194095679282,167.70775037546713,810.72,382.9272689863355,348.0,586.0,588.0,1274.0,1392.0,69.72,3.4942810419312296,65.0,66.0,70.0,73.0,74.0
